Date,Adj Close_BBVA.MC,Close_BBVA.MC,Dividends_BBVA.MC,High_BBVA.MC,Low_BBVA.MC,Open_BBVA.MC,Stock Splits_BBVA.MC,Volume_BBVA.MC,tasa_interes,inflacion,PIB,desempleo,tipo_cambio,liquidez_M2,materias_primas,politica_monetaria,sentimiento_global,inflacion_eurozona,desempleo_espana,"('VIX', '^VIX')"
2006-07-21,5.716291427612305,15.525623321533203,0.0,15.631303787231445,15.467977523803711,15.506407737731934,0.0,41411832,4.99,201.8,16047.587,4.6,1.2684,6851.8,102.997936668922,5.11,3.41,86.75,8.3,17.399999618530273
2006-07-24,5.861321926116943,15.919528007507324,0.0,15.9291353225708,15.506407737731934,15.583267211914062,0.0,14877178,4.99,201.8,16047.587,4.6,1.263,6851.8,102.997936668922,5.11,3.41,86.75,8.3,14.979999542236328
2006-07-25,5.857782363891602,15.909919738769531,0.0,15.986780166625977,15.794631004333496,15.919528007507324,0.0,19808835,4.99,201.8,16047.587,4.6,1.2576,6851.8,102.997936668922,5.11,3.38,86.75,8.3,14.850000381469727
2006-07-26,5.857782363891602,15.909919738769531,0.0,15.919528007507324,15.71777057647705,15.919528007507324,0.0,17955865,4.99,201.8,16047.587,4.6,1.2628,6851.8,102.997936668922,5.11,3.38,86.75,8.3,14.619999885559082
2006-07-27,5.871932506561279,15.948349952697754,0.0,16.09246253967285,15.900313377380371,16.025209426879883,0.0,20300236,4.99,201.8,16047.587,4.6,1.2732,6851.8,102.997936668922,5.11,3.36,86.75,8.3,14.9399995803833
2006-07-28,5.932066917419434,16.111675262451172,0.0,16.188535690307617,15.823452949523926,15.948349952697754,0.0,20533024,4.99,201.8,16047.587,4.6,1.2748,6851.8,102.997936668922,5.11,3.4,86.75,8.3,14.329999923706055
2006-07-31,5.886081218719482,15.986780166625977,0.0,16.217357635498047,15.948349952697754,16.159713745117188,0.0,17651830,4.99,201.8,16047.587,4.6,1.2764,6851.8,102.997936668922,5.11,3.45,86.75,8.3,14.949999809265137
2006-08-01,5.8259477615356445,15.823452949523926,0.0,16.054031372070312,15.794631004333496,16.03481674194336,0.0,14842372,5.25,203.8,16047.587,4.7,1.2778,6925.1,102.997936668922,4.88,3.44,86.83,8.3,15.050000190734863
2006-08-02,5.9179182052612305,16.0732479095459,0.0,16.12128448486328,15.871489524841309,15.823452949523926,0.0,14153763,5.25,203.8,16047.587,4.7,1.2798,6925.1,102.997936668922,4.88,3.42,86.83,8.3,14.34000015258789
2006-08-03,5.9179182052612305,16.0732479095459,0.0,16.20775032043457,16.025209426879883,16.0732479095459,0.0,74249897,5.25,203.8,16047.587,4.7,1.2779,6925.1,102.997936668922,4.88,3.42,86.83,8.3,14.460000038146973
2006-08-04,5.999276161193848,16.294218063354492,0.0,16.3326473236084,16.130891799926758,16.0732479095459,0.0,19473343,5.25,203.8,16047.587,4.7,1.2894,6925.1,102.997936668922,4.88,3.44,86.83,8.3,14.34000015258789
2006-08-07,5.893157958984375,16.00599479675293,0.0,16.188535690307617,15.948349952697754,16.09246253967285,0.0,131366316,5.25,203.8,16047.587,4.7,1.2867,6925.1,102.997936668922,4.88,3.42,86.83,8.3,15.229999542236328
2006-08-08,5.914380073547363,16.06363868713379,0.0,16.12128448486328,16.015602111816406,16.00599479675293,0.0,36146161,5.25,203.8,16047.587,4.7,1.2839,6925.1,102.997936668922,4.88,3.41,86.83,8.3,15.229999542236328
2006-08-09,5.981589317321777,16.24618148803711,0.0,16.284610748291016,15.977171897888184,16.111675262451172,0.0,20500403,5.25,203.8,16047.587,4.7,1.2888,6925.1,102.997936668922,4.88,3.41,86.83,8.3,15.199999809265137
2006-08-10,5.95682954788208,16.17892837524414,0.0,16.255788803100586,15.996386528015137,16.082853317260742,0.0,13590404,5.25,203.8,16047.587,4.7,1.2765,6925.1,102.997936668922,4.88,3.42,86.83,8.3,14.460000038146973
2006-08-11,5.963902950286865,16.198143005371094,0.0,16.323040008544922,16.0732479095459,16.169321060180664,0.0,11680541,5.25,203.8,16047.587,4.7,1.2757,6925.1,102.997936668922,4.88,3.39,86.83,8.3,14.300000190734863
2006-08-14,6.013425827026367,16.3326473236084,0.0,16.35186195373535,16.255788803100586,16.198143005371094,0.0,14906090,5.25,203.8,16047.587,4.7,1.2735,6925.1,102.997936668922,4.88,3.36,86.83,8.3,14.260000228881836
2006-08-15,6.070021629333496,16.486366271972656,0.0,16.553619384765625,16.24618148803711,16.24618148803711,0.0,9439823,5.25,203.8,16047.587,4.7,1.2788,6925.1,102.997936668922,4.88,3.39,86.83,8.3,13.420000076293945
2006-08-16,6.112469673156738,16.601655960083008,0.0,16.659299850463867,16.457544326782227,16.572834014892578,0.0,14550306,5.25,203.8,16047.587,4.7,1.2864,6925.1,102.997936668922,4.88,3.42,86.83,8.3,12.40999984741211
2006-08-17,6.243350028991699,16.957130432128906,0.0,17.053205490112305,16.611263275146484,16.640085220336914,0.0,33948023,5.25,203.8,16047.587,4.7,1.287,6925.1,102.997936668922,4.88,3.38,86.83,8.3,12.239999771118164
2006-08-18,6.278725624084473,17.053205490112305,0.0,17.06281280517578,16.918701171875,16.957130432128906,0.0,34388359,5.25,203.8,16047.587,4.7,1.281,6925.1,102.997936668922,4.88,3.41,86.83,8.3,11.640000343322754
2006-08-21,6.215053081512451,16.880271911621094,0.0,16.995561599731445,16.8226261138916,16.918701171875,0.0,19924027,5.25,203.8,16047.587,4.7,1.2914,6925.1,102.997936668922,4.88,3.43,86.83,8.3,12.220000267028809
2006-08-22,6.211515426635742,16.870664596557617,0.0,17.043598175048828,16.77458953857422,16.880271911621094,0.0,20066140,5.25,203.8,16047.587,4.7,1.2804,6925.1,102.997936668922,4.88,3.43,86.83,8.3,12.1899995803833
2006-08-23,6.144306659698486,16.68812370300293,0.0,16.870664596557617,16.640085220336914,16.870664596557617,0.0,12384589,5.25,203.8,16047.587,4.7,1.2794,6925.1,102.997936668922,4.88,3.43,86.83,8.3,12.399999618530273
2006-08-24,6.186753749847412,16.80341148376465,0.0,16.88987922668457,16.64969253540039,16.68812370300293,0.0,13072566,5.25,203.8,16047.587,4.7,1.276,6925.1,102.997936668922,4.88,3.43,86.83,8.3,12.399999618530273
2006-08-25,6.200901985168457,16.841842651367188,0.0,16.966739654541016,16.793804168701172,16.80341148376465,0.0,9934598,5.25,203.8,16047.587,4.7,1.2767,6925.1,102.997936668922,4.88,3.44,86.83,8.3,12.3100004196167
2006-08-28,6.264575004577637,17.0147762298584,0.0,17.024383544921875,16.764982223510742,16.80341148376465,0.0,10604021,5.25,203.8,16047.587,4.7,1.2784,6925.1,102.997936668922,4.88,3.41,86.83,8.3,12.180000305175781
2006-08-29,6.296410083770752,17.101242065429688,0.0,17.15888786315918,16.94752311706543,16.966739654541016,0.0,22327019,5.25,203.8,16047.587,4.7,1.2768,6925.1,102.997936668922,4.88,3.41,86.83,8.3,12.279999732971191
2006-08-30,6.307023048400879,17.13006591796875,0.0,17.24535369873047,17.13006591796875,17.168495178222656,0.0,15413117,5.25,203.8,16047.587,4.7,1.2825,6925.1,102.997936668922,4.88,3.42,86.83,8.3,12.220000267028809
2006-08-31,6.310559272766113,17.139671325683594,0.0,17.18770980834961,16.97634506225586,17.15888786315918,0.0,19860618,5.25,203.8,16047.587,4.7,1.2793,6925.1,102.997936668922,4.88,3.49,86.83,8.3,12.3100004196167
2006-09-01,6.381305694580078,17.33182144165039,0.0,17.42789649963379,17.110849380493164,17.110849380493164,0.0,24214743,5.25,202.8,16047.587,4.5,1.2833,6952.4,102.997936668922,4.72,3.49,86.83,8.2,11.960000038146973
2006-09-04,6.473275184631348,17.581615447998047,0.0,17.648866653442383,17.30299949645996,17.33182144165039,0.0,18249531,5.25,202.8,16047.587,4.5,1.2833,6952.4,102.997936668922,4.72,3.49,86.83,8.2,11.960000038146973
2006-09-05,6.44497537612915,17.5047550201416,0.0,17.600830078125,17.42789649963379,17.523969650268555,0.0,16754130,5.25,202.8,16047.587,4.5,1.281,6952.4,102.997936668922,4.72,3.43,86.83,8.2,12.630000114440918
2006-09-06,6.324711322784424,17.178102493286133,0.0,17.533578872680664,17.149280548095703,17.495147705078125,0.0,15162176,5.25,202.8,16047.587,4.5,1.2787,6952.4,102.997936668922,4.72,3.4,86.83,8.2,13.739999771118164
2006-09-07,6.264575004577637,17.0147762298584,0.0,17.110849380493164,16.918701171875,17.178102493286133,0.0,16720834,5.25,202.8,16047.587,4.5,1.2757,6952.4,102.997936668922,4.72,3.41,86.83,8.2,13.880000114440918
2006-09-08,6.229201793670654,16.918701171875,0.0,17.15888786315918,16.88987922668457,17.0147762298584,0.0,14208416,5.25,202.8,16047.587,4.5,1.2673,6952.4,102.997936668922,4.72,3.42,86.83,8.2,13.15999984741211
2006-09-11,6.200901985168457,16.841842651367188,0.0,16.928308486938477,16.726552963256836,16.918701171875,0.0,16279383,5.25,202.8,16047.587,4.5,1.2699,6952.4,102.997936668922,4.72,3.39,86.83,8.2,12.989999771118164
2006-09-12,6.271649360656738,17.03399085998535,0.0,17.082027435302734,16.764982223510742,16.86105728149414,0.0,28184573,5.25,202.8,16047.587,4.5,1.2693,6952.4,102.997936668922,4.72,3.4,86.83,8.2,11.920000076293945
2006-09-13,6.289335250854492,17.082027435302734,0.0,17.178102493286133,16.957130432128906,17.178102493286133,0.0,31927693,5.25,202.8,16047.587,4.5,1.2708,6952.4,102.997936668922,4.72,3.38,86.83,8.2,11.180000305175781
2006-09-14,6.335319995880127,17.206924438476562,0.0,17.254962921142578,17.082027435302734,17.082027435302734,0.0,33401045,5.25,202.8,16047.587,4.5,1.2736,6952.4,102.997936668922,4.72,3.35,86.83,8.2,11.550000190734863
2006-09-15,6.360080242156982,17.27417755126953,0.0,17.370250701904297,17.053205490112305,17.254962921142578,0.0,43709302,5.25,202.8,16047.587,4.5,1.2648,6952.4,102.997936668922,4.72,3.33,86.83,8.2,11.760000228881836
2006-09-18,6.360080242156982,17.27417755126953,0.0,17.379858016967773,17.101242065429688,17.27417755126953,0.0,34884968,5.25,202.8,16047.587,4.5,1.2671,6952.4,102.997936668922,4.72,3.33,86.83,8.2,11.779999732971191
2006-09-19,6.285797119140625,17.072420120239258,0.0,17.264568328857422,17.072420120239258,17.254962921142578,0.0,41534966,5.25,202.8,16047.587,4.5,1.2683,6952.4,102.997936668922,4.72,3.4,86.83,8.2,11.979999542236328
2006-09-20,6.416679382324219,17.42789649963379,0.0,17.42789649963379,16.995561599731445,17.005168914794922,0.0,47426411,5.25,202.8,16047.587,4.5,1.2701,6952.4,102.997936668922,4.72,3.39,86.83,8.2,11.390000343322754
2006-09-21,6.416679382324219,17.42789649963379,0.0,17.533578872680664,17.322214126586914,17.42789649963379,0.0,17994593,5.25,202.8,16047.587,4.5,1.273,6952.4,102.997936668922,4.72,3.48,86.83,8.2,12.25
2006-09-22,6.324711322784424,17.178102493286133,0.0,17.370250701904297,17.178102493286133,17.27417755126953,0.0,43590186,5.25,202.8,16047.587,4.5,1.2796,6952.4,102.997936668922,4.72,3.53,86.83,8.2,12.59000015258789
2006-09-25,6.360080242156982,17.27417755126953,0.0,17.370250701904297,17.139671325683594,17.178102493286133,0.0,16866047,5.25,202.8,16047.587,4.5,1.2747,6952.4,102.997936668922,4.72,3.55,86.83,8.2,12.119999885559082
2006-09-26,6.3848419189453125,17.341428756713867,0.0,17.38946533203125,17.226139068603516,17.27417755126953,0.0,56686372,5.25,202.8,16047.587,4.5,1.2687,6952.4,102.997936668922,4.72,3.5,86.83,8.2,11.529999732971191
2006-09-27,6.3777666091918945,17.322214126586914,0.0,17.408681869506836,17.18770980834961,17.341428756713867,0.0,27989651,5.25,202.8,16047.587,4.5,1.2699,6952.4,102.997936668922,4.72,3.46,86.83,8.2,11.579999923706055
2006-09-28,6.38838005065918,17.351036071777344,0.0,17.48554039001465,17.235746383666992,17.322214126586914,0.0,63143043,5.25,202.8,16047.587,4.5,1.2697,6952.4,102.997936668922,4.72,3.44,86.83,8.2,11.720000267028809
2006-09-29,6.455588340759277,17.533578872680664,0.0,17.62965202331543,17.42789649963379,17.351036071777344,0.0,32050556,5.25,202.8,16047.587,4.5,1.2687,6952.4,102.997936668922,4.72,3.42,86.83,8.2,11.979999542236328
2006-10-02,6.448513507843018,17.514362335205078,0.0,17.648866653442383,17.437503814697266,17.514362335205078,0.0,97237536,5.25,202.8,16047.587,4.5,1.2744,6952.4,102.997936668922,4.72,3.44,86.9,8.2,12.569999694824219
2006-10-03,6.391915321350098,17.36064338684082,0.0,17.5047550201416,17.351036071777344,17.514362335205078,0.0,53223880,5.25,202.8,16047.587,4.5,1.2727,6952.4,102.997936668922,4.72,3.43,86.9,8.2,12.239999771118164
2006-10-04,6.5440263748168945,17.77376365661621,0.0,17.80258560180664,17.41828727722168,17.36064338684082,0.0,64929962,5.25,202.8,16047.587,4.5,1.2687,6952.4,102.997936668922,4.72,3.45,86.9,8.2,11.859999656677246
2006-10-05,6.756259441375732,18.350210189819336,0.0,18.350210189819336,17.908267974853516,17.77376365661621,0.0,142223143,5.25,202.8,16047.587,4.5,1.2687,6952.4,102.997936668922,4.72,3.39,86.9,8.2,11.979999542236328
2006-10-06,6.724422931671143,18.263742446899414,0.0,19.464672088623047,18.177276611328125,18.350210189819336,0.0,105742749,5.25,202.8,16047.587,4.5,1.26,6952.4,102.997936668922,4.72,3.31,86.9,8.2,11.5600004196167
2006-10-09,6.696125030517578,18.1868839263916,0.0,18.494321823120117,18.052379608154297,18.263742446899414,0.0,44346564,5.25,202.8,16047.587,4.5,1.26,6952.4,102.997936668922,4.72,3.31,86.9,8.2,11.680000305175781
2006-10-10,6.732460975646973,18.15806007385254,0.126818,18.24452781677246,18.023557662963867,18.061986923217773,0.0,23848848,5.25,202.8,16047.587,4.5,1.2541,6952.4,102.997936668922,4.72,3.27,86.9,8.2,11.520000457763672
2006-10-11,6.700400352478027,18.07159423828125,0.0,18.254135131835938,17.985126495361328,18.15806007385254,0.0,36675010,5.25,202.8,16047.587,4.5,1.2547,6952.4,102.997936668922,4.72,3.23,86.9,8.2,11.619999885559082
2006-10-12,6.82863712310791,18.417461395263672,0.0,18.734508514404297,18.07159423828125,18.07159423828125,0.0,35315413,5.25,202.8,16047.587,4.5,1.2537,6952.4,102.997936668922,4.72,3.22,86.9,8.2,11.09000015258789
2006-10-13,6.853571891784668,18.48471450805664,0.0,18.561574935913086,18.321388244628906,18.417461395263672,0.0,28769514,5.25,202.8,16047.587,4.5,1.2502,6952.4,102.997936668922,4.72,3.19,86.9,8.2,10.75
2006-10-16,6.803700923919678,18.350210189819336,0.0,18.503929138183594,18.24452781677246,18.48471450805664,0.0,60503085,5.25,202.8,16047.587,4.5,1.2518,6952.4,102.997936668922,4.72,3.18,86.9,8.2,11.09000015258789
2006-10-17,6.62203311920166,17.8602294921875,0.0,18.27334976196289,17.812192916870117,18.350210189819336,0.0,60731699,5.25,202.8,16047.587,4.5,1.2564,6952.4,102.997936668922,4.72,3.19,86.9,8.2,11.729999542236328
2006-10-18,6.718212127685547,18.119630813598633,0.0,18.177276611328125,17.89866065979004,17.8602294921875,0.0,29475914,5.25,202.8,16047.587,4.5,1.2516,6952.4,102.997936668922,4.72,3.18,86.9,8.2,11.34000015258789
2006-10-19,6.750269889831543,18.206098556518555,0.0,18.34060287475586,17.92748260498047,18.119630813598633,0.0,43227985,5.25,202.8,16047.587,4.5,1.2594,6952.4,102.997936668922,4.72,3.17,86.9,8.2,10.899999618530273
2006-10-20,6.750269889831543,18.206098556518555,0.0,18.34060287475586,18.061986923217773,18.206098556518555,0.0,77259032,5.25,202.8,16047.587,4.5,1.2613,6952.4,102.997936668922,4.72,3.17,86.9,8.2,10.630000114440918
2006-10-23,6.793015480041504,18.321388244628906,0.0,18.34060287475586,18.119630813598633,18.206098556518555,0.0,20889394,5.25,202.8,16047.587,4.5,1.2544,6952.4,102.997936668922,4.72,3.14,86.9,8.2,11.079999923706055
2006-10-24,6.732460975646973,18.15806007385254,0.0,18.350210189819336,18.10041618347168,18.330995559692383,0.0,17387524,5.25,202.8,16047.587,4.5,1.2565,6952.4,102.997936668922,4.72,3.15,86.9,8.2,10.779999732971191
2006-10-25,6.732460975646973,18.15806007385254,0.0,18.254135131835938,17.965911865234375,18.15806007385254,0.0,23338242,5.25,202.8,16047.587,4.5,1.2591,6952.4,102.997936668922,4.72,3.19,86.9,8.2,10.65999984741211
2006-10-26,6.679025650024414,18.01395034790039,0.0,18.27334976196289,17.937089920043945,18.206098556518555,0.0,21564985,5.25,202.8,16047.587,4.5,1.2669,6952.4,102.997936668922,4.72,3.21,86.9,8.2,10.5600004196167
2006-10-27,6.707524299621582,18.090808868408203,0.0,18.321388244628906,17.965911865234375,18.052379608154297,0.0,18710020,5.25,202.8,16047.587,4.5,1.2725,6952.4,102.997936668922,4.72,3.23,86.9,8.2,10.800000190734863
2006-10-30,6.682590961456299,18.023557662963867,0.0,18.03316307067871,17.889053344726562,18.090808868408203,0.0,16267035,5.25,202.8,16047.587,4.5,1.2717,6952.4,102.997936668922,4.72,3.21,86.9,8.2,11.199999809265137
2006-10-31,6.7395853996276855,18.177276611328125,0.0,18.234920501708984,17.965911865234375,18.023557662963867,0.0,21955336,5.25,202.8,16047.587,4.5,1.2773,6952.4,102.997936668922,4.72,3.29,86.9,8.2,11.100000381469727
2006-11-01,6.800140857696533,18.34060287475586,0.0,18.465499877929688,18.21570587158203,18.177276611328125,0.0,12918347,5.25,202.0,16047.587,4.5,1.2771,7037.2,102.997936668922,4.6,3.3,86.94,8.3,11.510000228881836
2006-11-02,6.703962326049805,18.081201553344727,0.0,18.302173614501953,18.01395034790039,18.34060287475586,0.0,16584391,5.25,202.0,16047.587,4.5,1.278,7037.2,102.997936668922,4.6,3.24,86.94,8.3,11.420000076293945
2006-11-03,6.721773147583008,18.12923812866211,0.0,18.21570587158203,17.985126495361328,18.177276611328125,0.0,19261384,5.25,202.0,16047.587,4.5,1.2705,7037.2,102.997936668922,4.6,3.12,86.94,8.3,11.15999984741211
2006-11-06,6.771641254425049,18.263742446899414,0.0,18.263742446899414,18.10041618347168,18.12923812866211,0.0,23030468,5.25,202.0,16047.587,4.5,1.2715,7037.2,102.997936668922,4.6,3.13,86.94,8.3,11.15999984741211
2006-11-07,6.846446990966797,18.465499877929688,0.0,18.494321823120117,18.27334976196289,18.350210189819336,0.0,17007173,5.25,202.0,16047.587,4.5,1.2806,7037.2,102.997936668922,4.6,3.14,86.94,8.3,11.09000015258789
2006-11-08,6.882071018218994,18.561574935913086,0.0,18.57118034362793,18.27334976196289,18.350210189819336,0.0,32192675,5.25,202.0,16047.587,4.5,1.2775,7037.2,102.997936668922,4.6,3.15,86.94,8.3,10.75
2006-11-09,6.853571891784668,18.48471450805664,0.0,18.6384334564209,18.4462833404541,18.6384334564209,0.0,60358503,5.25,202.0,16047.587,4.5,1.2835,7037.2,102.997936668922,4.6,3.13,86.94,8.3,11.010000228881836
2006-11-10,6.814388751983643,18.379032135009766,0.0,18.561574935913086,18.379032135009766,18.48471450805664,0.0,27370360,5.25,202.0,16047.587,4.5,1.2861,7037.2,102.997936668922,4.6,3.15,86.94,8.3,10.789999961853027
2006-11-13,6.8428874015808105,18.45589256286621,0.0,18.51353645324707,18.350210189819336,18.379032135009766,0.0,19344601,5.25,202.0,16047.587,4.5,1.281,7037.2,102.997936668922,4.6,3.12,86.94,8.3,10.859999656677246
2006-11-14,6.800140857696533,18.34060287475586,0.0,18.51353645324707,18.282957077026367,18.45589256286621,0.0,17284031,5.25,202.0,16047.587,4.5,1.2812,7037.2,102.997936668922,4.6,3.13,86.94,8.3,10.5
2006-11-15,6.853571891784668,18.48471450805664,0.0,18.503929138183594,18.330995559692383,18.48471450805664,0.0,11577745,5.25,202.0,16047.587,4.5,1.2808,7037.2,102.997936668922,4.6,3.05,86.94,8.3,10.3100004196167
2006-11-16,6.896318435668945,18.60000228881836,0.0,18.628826141357422,18.42706871032715,18.48471450805664,0.0,15065987,5.25,202.0,16047.587,4.5,1.2808,7037.2,102.997936668922,4.6,2.99,86.94,8.3,10.15999984741211
2006-11-17,6.8393235206604,18.4462833404541,0.0,18.676862716674805,18.36942481994629,18.60000228881836,0.0,52097711,5.25,202.0,16047.587,4.5,1.2823,7037.2,102.997936668922,4.6,3.06,86.94,8.3,10.050000190734863
2006-11-20,6.896318435668945,18.60000228881836,0.0,18.6384334564209,18.292564392089844,18.302173614501953,0.0,11703596,5.25,202.0,16047.587,4.5,1.281,7037.2,102.997936668922,4.6,3.07,86.94,8.3,9.970000267028809
2006-11-21,6.8571343421936035,18.494321823120117,0.0,18.648040771484375,18.48471450805664,18.60000228881836,0.0,11670517,5.25,202.0,16047.587,4.5,1.2824,7037.2,102.997936668922,4.6,3.13,86.94,8.3,9.899999618530273
2006-11-22,6.9105682373046875,18.6384334564209,0.0,18.763330459594727,18.551965713500977,18.494321823120117,0.0,21004284,5.25,202.0,16047.587,4.5,1.2928,7037.2,102.997936668922,4.6,3.14,86.94,8.3,10.140000343322754
2006-11-23,6.942625045776367,18.724899291992188,0.0,18.772937774658203,18.65764808654785,18.715293884277344,0.0,14687918,5.25,202.0,16047.587,4.5,1.2928,7037.2,102.997936668922,4.6,3.14,86.94,8.3,10.140000343322754
2006-11-24,6.785892963409424,18.302173614501953,0.0,18.676862716674805,18.27334976196289,18.6384334564209,0.0,20774316,5.25,202.0,16047.587,4.5,1.3081,7037.2,102.997936668922,4.6,3.15,86.94,8.3,10.729999542236328
2006-11-27,6.465297698974609,17.437503814697266,0.0,17.86983871459961,17.437503814697266,17.783370971679688,0.0,61763529,5.25,202.0,16047.587,4.5,1.312,7037.2,102.997936668922,4.6,3.17,86.94,8.3,12.300000190734863
2006-11-28,6.4546122550964355,17.408681869506836,0.0,17.475933074951172,17.27417755126953,17.437503814697266,0.0,50719821,5.25,202.0,16047.587,4.5,1.3162,7037.2,102.997936668922,4.6,3.22,86.94,8.3,11.619999885559082
2006-11-29,6.511605739593506,17.562400817871094,0.0,17.668081283569336,17.41828727722168,17.408681869506836,0.0,210349279,5.25,202.0,16047.587,4.5,1.3146,7037.2,102.997936668922,4.6,3.15,86.94,8.3,10.829999923706055
2006-11-30,6.50092077255249,17.533578872680664,0.0,17.639259338378906,17.447111129760742,17.562400817871094,0.0,37269657,5.25,202.0,16047.587,4.5,1.3261,7037.2,102.997936668922,4.6,3.2,86.94,8.3,10.90999984741211
2006-12-01,6.440361976623535,17.370250701904297,0.0,17.610437393188477,17.206924438476562,17.533578872680664,0.0,36937311,5.24,203.1,16047.587,4.4,1.3316,7080.1,102.997936668922,4.56,3.21,87.27,8.3,11.65999984741211
2006-12-04,6.465297698974609,17.437503814697266,0.0,17.5047550201416,17.293392181396484,17.370250701904297,0.0,31937837,5.24,203.1,16047.587,4.4,1.3327,7080.1,102.997936668922,4.56,3.2,87.27,8.3,11.229999542236328
2006-12-05,6.497358322143555,17.523969650268555,0.0,17.562400817871094,17.408681869506836,17.437503814697266,0.0,32632076,5.24,203.1,16047.587,4.4,1.3327,7080.1,102.997936668922,4.56,3.14,87.27,8.3,11.270000457763672
2006-12-06,6.472424030303955,17.45671844482422,0.0,17.639259338378906,17.38946533203125,17.552791595458984,0.0,22183547,5.24,203.1,16047.587,4.4,1.3307,7080.1,102.997936668922,4.56,3.07,87.27,8.3,11.329999923706055
2006-12-07,6.4546122550964355,17.408681869506836,0.0,17.523969650268555,17.351036071777344,17.45671844482422,0.0,25277751,5.24,203.1,16047.587,4.4,1.3296,7080.1,102.997936668922,4.56,3.05,87.27,8.3,12.670000076293945
2006-12-08,6.47954797744751,17.475933074951172,0.0,17.533578872680664,17.30299949645996,17.351036071777344,0.0,20347178,5.24,203.1,16047.587,4.4,1.3215,7080.1,102.997936668922,4.56,3.0,87.27,8.3,12.069999694824219
2006-12-11,6.518731117248535,17.581615447998047,0.0,17.648866653442383,17.514362335205078,17.533578872680664,0.0,37123906,5.24,203.1,16047.587,4.4,1.3223,7080.1,102.997936668922,4.56,3.02,87.27,8.3,10.710000038146973
2006-12-12,6.493794918060303,17.514362335205078,0.0,17.581615447998047,17.447111129760742,17.581615447998047,0.0,23012155,5.24,203.1,16047.587,4.4,1.3233,7080.1,102.997936668922,4.56,3.06,87.27,8.3,10.649999618530273
2006-12-13,6.5614752769470215,17.696903228759766,0.0,17.696903228759766,17.45671844482422,17.514362335205078,0.0,33303535,5.24,203.1,16047.587,4.4,1.3215,7080.1,102.997936668922,4.56,3.0,87.27,8.3,10.180000305175781
2006-12-14,6.550787448883057,17.668081283569336,0.0,17.77376365661621,17.543184280395508,17.677688598632812,0.0,55954250,5.24,203.1,16047.587,4.4,1.3174,7080.1,102.997936668922,4.56,3.0,87.27,8.3,9.970000267028809
2006-12-15,6.6255974769592285,17.86983871459961,0.0,17.89866065979004,17.62965202331543,17.668081283569336,0.0,142457112,5.24,203.1,16047.587,4.4,1.3095,7080.1,102.997936668922,4.56,2.98,87.27,8.3,10.050000190734863
2006-12-18,6.554350852966309,17.677688598632812,0.0,17.8602294921875,17.65847396850586,17.86983871459961,0.0,43212410,5.24,203.1,16047.587,4.4,1.3073,7080.1,102.997936668922,4.56,2.99,87.27,8.3,10.600000381469727
2006-12-19,6.5044846534729,17.543184280395508,0.0,17.648866653442383,17.42789649963379,17.677688598632812,0.0,85530014,5.24,203.1,16047.587,4.4,1.3194,7080.1,102.997936668922,4.56,2.98,87.27,8.3,10.300000190734863
2006-12-20,6.518731117248535,17.581615447998047,0.0,17.74494171142578,17.514362335205078,17.543184280395508,0.0,84329969,5.24,203.1,16047.587,4.4,1.3183,7080.1,102.997936668922,4.56,2.97,87.27,8.3,10.260000228881836
2006-12-21,6.511605739593506,17.562400817871094,0.0,17.600830078125,17.495147705078125,17.581615447998047,0.0,18968640,5.24,203.1,16047.587,4.4,1.3175,7080.1,102.997936668922,4.56,2.99,87.27,8.3,10.529999732971191
2006-12-22,6.468858242034912,17.447111129760742,0.0,17.581615447998047,17.38946533203125,17.523969650268555,0.0,29929044,5.24,203.1,16047.587,4.4,1.3131,7080.1,102.997936668922,4.56,2.93,87.27,8.3,11.359999656677246
2006-12-27,6.525855541229248,17.600830078125,0.0,17.600830078125,17.30299949645996,17.30299949645996,0.0,21072762,5.24,203.1,16047.587,4.4,1.3125,7080.1,102.997936668922,4.56,2.87,87.27,8.3,10.640000343322754
2006-12-28,6.511605739593506,17.562400817871094,0.0,17.668081283569336,17.514362335205078,17.543184280395508,0.0,39940015,5.24,203.1,16047.587,4.4,1.3158,7080.1,102.997936668922,4.56,2.83,87.27,8.3,10.989999771118164
2006-12-29,6.497358322143555,17.523969650268555,0.0,17.620044708251953,17.447111129760742,17.562400817871094,0.0,45610197,5.24,203.1,16047.587,4.4,1.3197,7080.1,102.997936668922,4.56,2.82,87.27,8.3,11.5600004196167
2007-01-01,6.497358322143555,17.523969650268555,0.0,17.523969650268555,17.523969650268555,17.523969650268555,0.0,0,5.25,203.437,16611.69,4.6,1.3197,7118.3,115.806348011573,4.76,2.82,86.83,8.3,11.5600004196167
2007-01-02,6.679025650024414,18.01395034790039,0.0,18.023557662963867,17.581615447998047,17.620044708251953,0.0,125804688,5.25,203.437,16611.69,4.6,1.3286,7118.3,115.806348011573,4.76,2.91,86.83,8.3,11.5600004196167
2007-01-03,6.743149280548096,18.1868839263916,0.0,18.24452781677246,17.965911865234375,18.01395034790039,0.0,77340785,5.25,203.437,16611.69,4.6,1.3169,7118.3,115.806348011573,4.76,2.91,86.83,8.3,12.039999961853027
2007-01-04,6.743149280548096,18.1868839263916,0.0,18.1868839263916,17.994735717773438,18.110023498535156,0.0,65137632,5.25,203.437,16611.69,4.6,1.3094,7118.3,115.806348011573,4.76,2.95,86.83,8.3,11.510000228881836
