Price,Adj Close,Close,Dividends,High,Low,Open,Stock Splits,Volume
Ticker,SAN.MC,SAN.MC,SAN.MC,SAN.MC,SAN.MC,SAN.MC,SAN.MC,SAN.MC
Date,,,,,,,,
2000-03-01,2.523510694503784,9.416650772094727,0.0,9.494545936584473,9.321446418762207,9.477235794067383,0.0,9141201
2000-03-02,2.5629422664642334,9.563785552978516,0.0,9.589751243591309,9.44261646270752,9.468581199645996,0.0,14128833
2000-03-03,2.537428379058838,9.468581199645996,0.0,9.736886024475098,9.433960914611816,9.650336265563965,0.0,16796144
2000-03-06,2.5281503200531006,9.433960914611816,0.0,9.624370574951172,9.433960914611816,9.624370574951172,0.0,12355814
2000-03-07,2.5188732147216797,9.399340629577637,0.0,9.563785552978516,9.364721298217773,9.451271057128906,0.0,10034784
2000-03-08,2.5397486686706543,9.477235794067383,0.0,9.563785552978516,9.347411155700684,9.35606575012207,0.0,9208349
2000-03-09,2.5583038330078125,9.546476364135742,0.0,9.650336265563965,9.433960914611816,9.485891342163086,0.0,14804511
2000-03-10,2.5954129695892334,9.684955596923828,0.0,9.684955596923828,9.494545936584473,9.641680717468262,0.0,59945035
2000-03-13,2.5930943489074707,9.676301002502441,0.0,9.676301002502441,9.676301002502441,9.676301002502441,0.0,0
2000-03-14,2.618607521057129,9.771506309509277,0.0,9.771506309509277,9.572441101074219,9.736886024475098,0.0,23476575
2000-03-15,2.639482021331787,9.849401473999023,0.0,9.909985542297363,9.607061386108398,9.633026123046875,0.0,33445529
2000-03-16,2.683551788330078,10.013846397399902,0.0,10.039811134338379,9.89267635345459,9.935951232910156,0.0,16516306
2000-03-17,2.7508130073547363,10.26484203338623,0.0,10.386012077331543,10.057121276855469,10.135017395019531,0.0,24520456
2000-03-20,2.748493194580078,10.256187438964844,0.0,10.37735652923584,10.212911605834961,10.212911605834961,0.0,20072443
2000-03-21,2.713703155517578,10.126360893249512,0.0,10.273496627807617,9.909985542297363,10.178292274475098,0.0,11023983
2000-03-22,2.68587064743042,10.022500991821289,0.0,10.256187438964844,9.927295684814453,10.126360893249512,0.0,12947772
2000-03-23,2.639482021331787,9.849401473999023,0.0,10.143671989440918,9.82343578338623,10.039811134338379,0.0,10456218
2000-03-24,2.674272298812866,9.979226112365723,0.0,10.065775871276855,9.780160903930664,9.84074592590332,0.0,5547595
2000-03-27,2.648759126663208,9.884020805358887,0.0,9.979226112365723,9.780160903930664,9.8753662109375,0.0,6323555
2000-03-28,2.695148468017578,10.057121276855469,0.0,10.117706298828125,9.82343578338623,9.84074592590332,0.0,7847503
2000-03-29,2.669635772705078,9.961915969848633,0.0,10.074431419372559,9.8753662109375,9.961915969848633,0.0,5076510
2000-03-30,2.634842872619629,9.832091331481934,0.0,9.935951232910156,9.754196166992188,9.866710662841797,0.0,8482743
2000-03-31,2.6046907901763916,9.719575881958008,0.0,9.82343578338623,9.719575881958008,9.745540618896484,0.0,25821725
2000-04-03,2.609330892562866,9.736886024475098,0.0,9.84074592590332,9.633026123046875,9.719575881958008,0.0,7839585
2000-04-04,2.637162923812866,9.84074592590332,0.0,10.039811134338379,9.762850761413574,9.771506309509277,0.0,21091401
2000-04-05,2.5930943489074707,9.676301002502441,0.0,9.953261375427246,9.572441101074219,9.85805606842041,0.0,12807044
2000-04-06,2.5188732147216797,9.399340629577637,0.0,9.693611145019531,9.39068603515625,9.693611145019531,0.0,21512475
2000-04-07,2.569899320602417,9.589751243591309,0.0,9.615715980529785,9.451271057128906,9.511856079101562,0.0,11061083
2000-04-10,2.61628794670105,9.762850761413574,0.0,9.771506309509277,9.50320053100586,9.615715980529785,0.0,8624985
2000-04-11,2.5768589973449707,9.615715980529785,0.0,9.771506309509277,9.607061386108398,9.607061386108398,0.0,8956274
2000-04-12,2.60005259513855,9.702265739440918,0.0,9.832091331481934,9.589751243591309,9.771506309509277,0.0,7841431
2000-04-13,2.6626760959625244,9.935951232910156,0.0,9.979226112365723,9.667646408081055,9.684955596923828,0.0,11700748
2000-04-14,2.620926856994629,9.780160903930664,0.0,10.039811134338379,9.667646408081055,9.909985542297363,0.0,11107265
2000-04-17,2.5814969539642334,9.633026123046875,0.0,9.676301002502441,9.286826133728027,9.433960914611816,0.0,27652226
2000-04-18,2.560621976852417,9.555130958557129,0.0,9.745540618896484,9.40799617767334,9.693611145019531,0.0,9282542
2000-04-19,2.530470132827759,9.44261646270752,0.0,9.624370574951172,9.44261646270752,9.607061386108398,0.0,15705839
2000-04-20,2.6046907901763916,9.719575881958008,0.0,9.771506309509277,9.433960914611816,9.494545936584473,0.0,22860411
2000-04-21,2.5583038330078125,9.546476364135742,0.0,9.546476364135742,9.546476364135742,9.546476364135742,0.0,0
2000-04-24,2.5583038330078125,9.546476364135742,0.0,9.546476364135742,9.546476364135742,9.546476364135742,0.0,0
2000-04-25,2.637162923812866,9.84074592590332,0.0,9.866710662841797,9.563785552978516,9.633026123046875,0.0,11835006
2000-04-26,2.6557185649871826,9.909985542297363,0.0,9.996536254882812,9.788816452026367,9.944605827331543,0.0,8248167
2000-04-27,2.5907747745513916,9.667646408081055,0.0,9.909985542297363,9.581095695495605,9.909985542297363,0.0,9681403
2000-04-28,2.6603572368621826,9.927295684814453,0.0,9.953261375427246,9.676301002502441,9.736886024475098,0.0,24653673
2000-05-01,2.5583038330078125,9.546476364135742,0.0,9.546476364135742,9.546476364135742,9.546476364135742,0.0,0
2000-05-02,2.7256855964660645,10.117706298828125,0.050087,10.117706298828125,9.849401473999023,9.909985542297363,0.0,8099687
2000-05-03,2.6114344596862793,9.693611145019531,0.0,10.083086013793945,9.676301002502441,9.961915969848633,0.0,9926485
2000-05-04,2.665949583053589,9.84074592590332,0.054094,9.935951232910156,9.667646408081055,9.684955596923828,0.0,10449404
2000-05-05,2.614365816116333,9.650336265563965,0.0,9.944605827331543,9.650336265563965,9.82343578338623,0.0,7258987
2000-05-08,2.6307778358459473,9.710921287536621,0.0,9.745540618896484,9.607061386108398,9.667646408081055,0.0,7733630
2000-05-09,2.586228370666504,9.546476364135742,0.0,9.546476364135742,9.546476364135742,9.546476364135742,0.0,0
2000-05-10,2.47133731842041,9.122380256652832,0.0,9.477235794067383,9.070449829101562,9.399340629577637,0.0,15409929
2000-05-11,2.5299556255340576,9.33875560760498,0.0,9.33875560760498,8.914660453796387,9.00121021270752,0.0,11701615
2000-05-12,2.5135419368743896,9.278169631958008,0.0,9.42530632019043,9.122380256652832,9.304136276245117,0.0,6698074
2000-05-15,2.4900941848754883,9.191619873046875,0.0,9.330101013183594,9.087759971618652,9.295480728149414,0.0,11258936
2000-05-16,2.5182323455810547,9.295480728149414,0.0,9.416650772094727,9.252204895019531,9.33875560760498,0.0,9471107
2000-05-17,2.4267868995666504,8.957935333251953,0.0,9.321446418762207,8.914660453796387,9.304136276245117,0.0,15645770
2000-05-18,2.4525794982910156,9.053139686584473,0.0,9.148344993591309,8.957935333251953,9.00121021270752,0.0,14660202
2000-05-19,2.4056849479675293,8.880040168762207,0.0,9.061795234680176,8.698285102844238,9.044485092163086,0.0,12520528
2000-05-22,2.3681697845458984,8.741559982299805,0.0,9.01852035522461,8.706939697265625,8.871384620666504,0.0,8095259
2000-05-23,2.3798933029174805,8.784834861755371,0.0,8.888694763183594,8.655010223388672,8.862730026245117,0.0,8648401
2000-05-24,2.377548933029175,8.776180267333984,0.0,8.85407543182373,8.689629554748535,8.698285102844238,0.0,8304255
2000-05-25,2.4596140384674072,9.079105377197266,0.0,9.079105377197266,8.750214576721191,8.845419883728027,0.0,8360912
2000-05-26,2.412719488143921,8.906004905700684,0.0,9.00121021270752,8.828109741210938,8.880040168762207,0.0,5807143
2000-05-29,2.586228370666504,9.546476364135742,0.0,9.546476364135742,9.546476364135742,9.546476364135742,0.0,0
2000-05-30,2.4432010650634766,9.01852035522461,0.0,9.079105377197266,8.802145004272461,8.94927978515625,0.0,8586728
2000-05-31,2.4643032550811768,9.096414566040039,0.0,9.139690399169922,8.923315048217773,9.096414566040039,0.0,8209328
2000-06-01,2.5557472705841064,9.433960914611816,0.0,9.433960914611816,9.027174949645996,9.044485092163086,0.0,10039805
2000-06-02,2.5510571002960205,9.416650772094727,0.0,9.52051067352295,9.269515037536621,9.35606575012207,0.0,14161057
2000-06-05,2.54636812210083,9.399340629577637,0.0,9.52051067352295,9.37337589263916,9.511856079101562,0.0,6982742
2000-06-06,2.4783713817596436,9.148344993591309,0.0,9.44261646270752,9.061795234680176,9.433960914611816,0.0,10923693
2000-06-07,2.5205774307250977,9.304136276245117,0.0,9.312790870666504,8.940625190734863,9.122380256652832,0.0,9849801
2000-06-08,2.5440244674682617,9.39068603515625,0.0,9.433960914611816,9.269515037536621,9.382031440734863,0.0,8613897
2000-06-09,2.4900941848754883,9.191619873046875,0.0,9.433960914611816,9.191619873046875,9.39068603515625,0.0,9285829
2000-06-12,2.461958408355713,9.087759971618652,0.0,9.286826133728027,8.957935333251953,9.260860443115234,0.0,7653153
2000-06-13,2.4549241065979004,9.061795234680176,0.0,9.252204895019531,9.044485092163086,9.165655136108398,0.0,7773472
2000-06-14,2.485405683517456,9.174309730529785,0.0,9.234894752502441,9.01852035522461,9.105070114135742,0.0,12226421
2000-06-15,2.527611255645752,9.330101013183594,0.0,9.330101013183594,9.070449829101562,9.113724708557129,0.0,12749979
2000-06-16,2.5557472705841064,9.433960914611816,0.0,9.433960914611816,9.182965278625488,9.304136276245117,0.0,27723583
2000-06-19,2.586228370666504,9.546476364135742,0.0,9.546476364135742,9.546476364135742,9.546476364135742,0.0,0
2000-06-20,2.49712872505188,9.217584609985352,0.0,9.347411155700684,9.217584609985352,9.33875560760498,0.0,8990964
2000-06-21,2.461958408355713,9.087759971618652,0.0,9.260860443115234,9.061795234680176,9.182965278625488,0.0,10625113
2000-06-22,2.5323007106781006,9.347411155700684,0.0,9.382031440734863,9.139690399169922,9.174309730529785,0.0,8573923
2000-06-23,2.5088531970977783,9.260860443115234,0.0,9.42530632019043,9.174309730529785,9.37337589263916,0.0,6318510
2000-06-26,2.548713445663452,9.40799617767334,0.0,9.468581199645996,9.269515037536621,9.304136276245117,0.0,7487362
2000-06-27,2.5557472705841064,9.433960914611816,0.0,9.451271057128906,9.286826133728027,9.286826133728027,0.0,6215511
2000-06-28,2.5534021854400635,9.42530632019043,0.0,9.459925651550293,9.33875560760498,9.42530632019043,0.0,7977850
2000-06-29,2.525266170501709,9.321446418762207,0.0,9.40799617767334,9.191619873046875,9.399340629577637,0.0,21764330
2000-06-30,2.590918779373169,9.563785552978516,0.0,9.563785552978516,9.286826133728027,9.35606575012207,0.0,16474931
2000-07-03,2.5768496990203857,9.511856079101562,0.0,9.563785552978516,9.399340629577637,9.485891342163086,0.0,8415481
2000-07-04,2.637812852859497,9.736886024475098,0.0,9.80612564086914,9.44261646270752,9.44261646270752,0.0,11513362
2000-07-05,2.5838840007781982,9.537820816040039,0.0,9.953261375427246,9.529166221618652,9.693611145019531,0.0,30376832
2000-07-06,2.614365816116333,9.650336265563965,0.0,9.745540618896484,9.546476364135742,9.546476364135742,0.0,10992199
2000-07-07,2.586228370666504,9.546476364135742,0.0,9.546476364135742,9.546476364135742,9.546476364135742,0.0,0
2000-07-10,2.654226064682007,9.797471046447754,0.0,9.866710662841797,9.719575881958008,9.736886024475098,0.0,14384234
2000-07-11,2.6401567459106445,9.745540618896484,0.0,9.85805606842041,9.598405838012695,9.780160903930664,0.0,18557170
2000-07-12,2.614365816116333,9.650336265563965,0.0,9.702265739440918,9.529166221618652,9.529166221618652,0.0,39633609
2000-07-13,2.6354682445526123,9.728231430053711,0.0,9.754196166992188,9.546476364135742,9.607061386108398,0.0,37720186
2000-07-14,2.637812852859497,9.736886024475098,0.0,9.762850761413574,9.658990859985352,9.658990859985352,0.0,26078536
2000-07-17,2.6073310375213623,9.624370574951172,0.0,9.745540618896484,9.581095695495605,9.736886024475098,0.0,17443052
2000-07-18,2.614365816116333,9.650336265563965,0.0,9.719575881958008,9.589751243591309,9.589751243591309,0.0,19847394
2000-07-19,2.6214005947113037,9.676301002502441,0.0,9.702265739440918,9.607061386108398,9.667646408081055,0.0,10192312
2000-07-20,2.6307778358459473,9.710921287536621,0.0,9.719575881958008,9.641680717468262,9.702265739440918,0.0,10573845
2000-07-21,2.609675407409668,9.633026123046875,0.0,9.719575881958008,9.572441101074219,9.658990859985352,0.0,11110948
2000-07-24,2.586228370666504,9.546476364135742,0.0,9.546476364135742,9.546476364135742,9.546476364135742,0.0,0
2000-07-25,2.614365816116333,9.650336265563965,0.0,9.797471046447754,9.650336265563965,9.719575881958008,0.0,14571941
2000-07-26,2.6354682445526123,9.728231430053711,0.0,9.788816452026367,9.650336265563965,9.676301002502441,0.0,13522791
2000-07-27,2.586228370666504,9.546476364135742,0.0,9.546476364135742,9.546476364135742,9.546476364135742,0.0,0
2000-07-28,2.612020254135132,9.641680717468262,0.0,9.693611145019531,9.624370574951172,9.650336265563965,0.0,10592216
2000-07-31,2.627807855606079,9.641680717468262,0.057925,9.641680717468262,9.529166221618652,9.607061386108398,0.0,11728374
2000-08-01,2.620729923248291,9.615715980529785,0.0,9.667646408081055,9.581095695495605,9.624370574951172,0.0,9726665
2000-08-02,2.664895534515381,9.719575881958008,0.057219,9.736886024475098,9.589751243591309,9.598405838012695,0.0,9526061
2000-08-03,2.664895534515381,9.719575881958008,0.0,9.780160903930664,9.676301002502441,9.676301002502441,0.0,11971331
2000-08-04,2.6743881702423096,9.754196166992188,0.0,9.771506309509277,9.736886024475098,9.762850761413574,0.0,7911217
2000-08-07,2.7265944480895996,9.944605827331543,0.0,9.944605827331543,9.736886024475098,9.736886024475098,0.0,13353479
2000-08-08,2.745577573776245,10.013846397399902,0.0,10.169636726379395,9.909985542297363,9.944605827331543,0.0,19586054
2000-08-09,2.7669336795806885,10.091740608215332,0.0,10.204257011413574,10.013846397399902,10.039811134338379,0.0,15335417
2000-08-10,2.755070209503174,10.048465728759766,0.0,10.135017395019531,10.022500991821289,10.039811134338379,0.0,8064152
2000-08-11,2.8072762489318848,10.238877296447754,0.0,10.238877296447754,9.927295684814453,10.013846397399902,0.0,11357619
2000-08-14,2.8215138912200928,10.290806770324707,0.0,10.325427055358887,10.204257011413574,10.212911605834961,0.0,10485621
2000-08-15,2.8618557453155518,10.437941551208496,0.0,10.437941551208496,10.28215217590332,10.290806770324707,0.0,12074693
2000-08-16,2.9211809635162354,10.654316902160645,0.0,10.654316902160645,10.403322219848633,10.403322219848633,0.0,22059222
2000-08-17,2.916435480117798,10.637006759643555,0.0,10.654316902160645,10.533146858215332,10.611042022705078,0.0,11300496
2000-08-18,2.9828779697418213,10.87934684753418,0.0,10.983207702636719,10.654316902160645,10.654316902160645,0.0,26888067
2000-08-21,2.9354186058044434,10.706247329711914,0.0,10.86203670501709,10.637006759643555,10.758176803588867,0.0,8782084
2000-08-22,2.9354186058044434,10.706247329711914,0.0,10.706247329711914,10.524492263793945,10.645662307739258,0.0,11857305
2000-08-23,2.9211809635162354,10.654316902160645,0.0,10.697591781616211,10.420632362365723,10.654316902160645,0.0,10936019
2000-08-24,2.8357532024383545,10.342737197875977,0.0,10.619696617126465,10.342737197875977,10.550457000732422,0.0,9030920
2000-08-25,2.8618557453155518,10.437941551208496,0.0,10.498526573181152,10.3167724609375,10.3167724609375,0.0,6018070
2000-08-28,2.8476171493530273,10.386012077331543,0.0,10.489871978759766,10.360047340393066,10.489871978759766,0.0,4632083
2000-08-29,2.800156593322754,10.212911605834961,0.0,10.42928695678711,10.186946868896484,10.420632362365723,0.0,8041234
2000-08-30,2.8689751625061035,10.463907241821289,0.0,10.472561836242676,10.135017395019531,10.256187438964844,0.0,10328873
2000-08-31,2.8713464736938477,10.472561836242676,0.0,10.515836715698242,10.368701934814453,10.515836715698242,0.0,10222887
2000-09-01,2.823888063430786,10.29946231842041,0.0,10.489871978759766,10.238877296447754,10.472561836242676,0.0,12064434
2000-09-04,2.797783613204956,10.204257011413574,0.0,10.37735652923584,10.195602416992188,10.37735652923584,0.0,6046836
2000-09-05,2.8310065269470215,10.325427055358887,0.0,10.360047340393066,10.152326583862305,10.195602416992188,0.0,10515769
2000-09-06,2.8215138912200928,10.290806770324707,0.0,10.39466667175293,10.290806770324707,10.334081649780273,0.0,8238931
2000-09-07,2.8689751625061035,10.463907241821289,0.0,10.472561836242676,10.290806770324707,10.368701934814453,0.0,10558311
2000-09-08,2.8310065269470215,10.325427055358887,0.0,10.463907241821289,10.221567153930664,10.42928695678711,0.0,10645277
2000-09-11,2.8950774669647217,10.559111595153809,0.0,10.559111595153809,10.3167724609375,10.325427055358887,0.0,11226653
2000-09-12,2.8950774669647217,10.559111595153809,0.0,10.585077285766602,10.472561836242676,10.559111595153809,0.0,14862443
2000-09-13,2.876093864440918,10.489871978759766,0.0,10.559111595153809,10.41197681427002,10.524492263793945,0.0,10701081
2000-09-14,2.9662671089172363,10.818761825561523,0.0,10.818761825561523,10.4465970993042,10.507182121276855,0.0,16501158
2000-09-15,2.978132963180542,10.86203670501709,0.0,10.89665699005127,10.662972450256348,10.697591781616211,0.0,43255719
2000-09-18,2.9021966457366943,10.585077285766602,0.0,10.8447265625,10.585077285766602,10.810107231140137,0.0,17081077
2000-09-19,2.899824857711792,10.576421737670898,0.0,10.576421737670898,10.39466667175293,10.481217384338379,0.0,12513145
2000-09-20,2.8784666061401367,10.498526573181152,0.0,10.645662307739258,10.455251693725586,10.619696617126465,0.0,11589888
2000-09-21,2.852365255355835,10.403322219848633,0.0,10.576421737670898,10.351391792297363,10.533146858215332,0.0,14341519
2000-09-22,2.952030897140503,10.76683235168457,0.0,10.76683235168457,10.256187438964844,10.334081649780273,0.0,3258439
2000-09-25,2.942537546157837,10.73221206665039,0.0,10.8447265625,10.662972450256348,10.740866661071777,0.0,14735730
2000-09-26,2.9330451488494873,10.697591781616211,0.0,10.801451683044434,10.619696617126465,10.688937187194824,0.0,8958424
2000-09-27,2.918806552886963,10.645662307739258,0.0,10.775486946105957,10.611042022705078,10.697591781616211,0.0,8533637
2000-09-28,2.963894844055176,10.810107231140137,0.0,10.818761825561523,10.481217384338379,10.697591781616211,0.0,12288650
2000-09-29,2.952030897140503,10.76683235168457,0.0,10.818761825561523,10.662972450256348,10.74952220916748,0.0,10646012
2000-10-02,2.944911241531372,10.740866661071777,0.0,10.801451683044434,10.645662307739258,10.645662307739258,0.0,10195759
2000-10-03,2.9615235328674316,10.801451683044434,0.0,10.810107231140137,10.688937187194824,10.784141540527344,0.0,8809394
2000-10-04,2.8950774669647217,10.559111595153809,0.0,10.723557472229004,10.498526573181152,10.688937187194824,0.0,12359384
2000-10-05,2.9662671089172363,10.818761825561523,0.0,10.8447265625,10.541802406311035,10.541802406311035,0.0,14603206
2000-10-06,2.9306728839874268,10.688937187194824,0.0,10.853382110595703,10.619696617126465,10.73221206665039,0.0,8520323
2000-10-09,2.8428704738616943,10.368701934814453,0.0,10.637006759643555,10.29946231842041,10.611042022705078,0.0,10545925
2000-10-10,2.899824857711792,10.576421737670898,0.0,10.585077285766602,10.342737197875977,10.472561836242676,0.0,16237369
2000-10-11,2.752697229385376,10.039811134338379,0.0,10.472561836242676,10.039811134338379,10.420632362365723,0.0,21223741
2000-10-12,2.617435932159424,9.546476364135742,0.0,9.546476364135742,9.546476364135742,9.546476364135742,0.0,0
2000-10-13,2.698117733001709,9.84074592590332,0.0,9.953261375427246,9.494545936584473,9.866710662841797,0.0,30691067
2000-10-16,2.7028636932373047,9.85805606842041,0.0,10.031155586242676,9.788816452026367,10.031155586242676,0.0,14553836
2000-10-17,2.7598156929016113,10.065775871276855,0.0,10.24753189086914,9.901330947875977,9.918641090393066,0.0,14615083
2000-10-18,2.6577765941619873,9.693611145019531,0.0,10.135017395019531,9.633026123046875,9.953261375427246,0.0,18600463
2000-10-19,2.7598156929016113,10.065775871276855,0.0,10.065775871276855,9.702265739440918,9.866710662841797,0.0,14198481
2000-10-20,2.77642822265625,10.126360893249512,0.0,10.342737197875977,9.979226112365723,10.126360893249512,0.0,22650787
2000-10-23,2.7004902362823486,9.849401473999023,0.0,10.195602416992188,9.849401473999023,10.143671989440918,0.0,7430172
2000-10-24,2.838125705718994,10.351391792297363,0.0,10.351391792297363,9.927295684814453,9.953261375427246,0.0,11713515
2000-10-25,2.7788009643554688,10.135017395019531,0.0,10.368701934814453,9.918641090393066,10.212911605834961,0.0,10845099
2000-10-26,2.6245532035827637,9.572441101074219,0.0,10.109050750732422,9.572441101074219,10.039811134338379,0.0,21746664
2000-10-27,2.667268991470337,9.728231430053711,0.0,9.736886024475098,9.433960914611816,9.736886024475098,0.0,29656071
2000-10-30,2.672013759613037,9.745540618896484,0.0,9.918641090393066,9.624370574951172,9.866710662841797,0.0,8050481
2000-10-31,2.6330864429473877,9.546476364135742,0.057925,9.546476364135742,9.546476364135742,9.546476364135742,0.0,0
2000-11-01,2.6330864429473877,9.546476364135742,0.0,9.546476364135742,9.546476364135742,9.546476364135742,0.0,0
2000-11-02,2.872311592102051,10.351391792297363,0.057219,10.351391792297363,9.996536254882812,10.117706298828125,0.0,17944623
2000-11-03,2.857902765274048,10.29946231842041,0.0,10.472561836242676,10.221567153930664,10.29946231842041,0.0,16747305
2000-11-06,2.855498790740967,10.290806770324707,0.0,10.386012077331543,10.143671989440918,10.334081649780273,0.0,11182685
2000-11-07,2.845893144607544,10.256187438964844,0.0,10.273496627807617,10.083086013793945,10.273496627807617,0.0,8927030
2000-11-08,2.785853147506714,10.039811134338379,0.0,10.368701934814453,10.013846397399902,10.256187438964844,0.0,10475825
2000-11-09,2.7378222942352295,9.866710662841797,0.0,10.143671989440918,9.788816452026367,9.97057056427002,0.0,9341121
2000-11-10,2.6897902488708496,9.693611145019531,0.0,9.97057056427002,9.615715980529785,9.89267635345459,0.0,16644717
2000-11-13,2.7162082195281982,9.788816452026367,0.0,9.866710662841797,9.529166221618652,9.684955596923828,0.0,9083793
2000-11-14,2.8266804218292236,10.186946868896484,0.0,10.212911605834961,9.771506309509277,9.82343578338623,0.0,12125670
2000-11-15,2.8338851928710938,10.212911605834961,0.0,10.29946231842041,9.927295684814453,10.109050750732422,0.0,13353109
2000-11-16,2.785853147506714,10.039811134338379,0.0,10.178292274475098,9.918641090393066,10.100396156311035,0.0,9128815
2000-11-17,2.6945924758911133,9.710921287536621,0.0,10.212911605834961,9.710921287536621,9.935951232910156,0.0,17305155
2000-11-20,2.5096700191497803,9.044485092163086,0.0,9.866710662841797,8.888694763183594,9.80612564086914,0.0,51673780
