Date,Close_BBVA.MC,Dividends_BBVA.MC,High_BBVA.MC,Low_BBVA.MC,Open_BBVA.MC,Stock Splits_BBVA.MC,Volume_BBVA.MC,tasa_interes,inflacion,PIB,desempleo,tipo_cambio,liquidez_M2,materias_primas,politica_monetaria,sentimiento_global,inflacion_eurozona,desempleo_espana,"('VIX', '^VIX')"
2009-03-09,1.870227575302124,0.0,1.8982013007352287,1.7783146710490092,1.8782198982769918,0.0,56193679,0.16,211.398,16485.35,7.3,1.2636,8204.7,117.017438831859,2.42,18.86,91.44,17.5,49.68000030517578
2009-03-10,2.0460610389709473,0.0,2.0500570016879687,1.8462502093384787,1.8702273740229476,0.0,54693310,0.16,211.398,16485.35,7.3,1.2752,8204.7,117.017438831859,2.42,18.71,91.44,17.5,44.369998931884766
2009-03-11,2.1100006103515625,0.0,2.2139019977875325,2.034072154642814,2.0460612339785493,0.0,74690656,0.16,211.398,16485.35,7.3,1.2774,8204.7,117.017438831859,2.42,18.38,91.44,17.5,43.61000061035156
2009-03-12,2.1699435710906982,0.0,2.1819326512136725,2.0060989579614072,2.1100007489005894,0.0,67158064,0.16,211.398,16485.35,7.3,1.2799,8204.7,117.017438831859,2.42,18.29,91.44,17.5,41.18000030517578
2009-03-13,2.221893787384033,0.0,2.2778408274526663,2.1699429077945007,2.1699429077945007,0.0,38695011,0.16,211.398,16485.35,7.3,1.2891,8204.7,117.017438831859,2.42,18.04,91.44,17.5,42.36000061035156
2009-03-16,2.3217995166778564,0.0,2.337784359199171,2.22189410216439,2.22189410216439,0.0,39899003,0.16,211.398,16485.35,7.3,1.2997,8204.7,117.017438831859,2.42,17.63,91.44,17.5,43.7400016784668
2009-03-17,2.3257951736450195,0.0,2.3697531302072132,2.2578594646915926,2.3217988154663893,0.0,37729393,0.16,211.398,16485.35,7.3,1.2972,8204.7,117.017438831859,2.42,17.58,91.44,17.5,40.79999923706055
2009-03-18,2.3497726917266846,0.0,2.4257009303527663,2.2698482926488,2.3257955306755624,0.0,72508297,0.16,211.398,16485.35,7.3,1.311,8204.7,117.017438831859,2.42,17.97,91.44,17.5,40.060001373291016
2009-03-19,2.3817429542541504,0.0,2.5056251382693433,2.3497730704658704,2.3497730704658704,0.0,60964202,0.16,211.398,16485.35,7.3,1.373,8204.7,117.017438831859,2.42,17.74,91.44,17.5,43.68000030517578
2009-03-20,2.36975359916687,0.0,2.3817426760753255,2.301818273450008,2.3817426760753255,0.0,123357989,0.16,211.398,16485.35,7.3,1.3566,8204.7,117.017438831859,2.42,17.74,91.44,17.5,45.88999938964844
2009-03-23,2.525606632232666,0.0,2.5495837980357563,2.36975396364069,2.36975396364069,0.0,168173748,0.16,211.398,16485.35,7.3,1.3569,8204.7,117.017438831859,2.42,17.56,91.44,17.5,43.22999954223633
2009-03-24,2.57755708694458,0.0,2.6255120128622402,2.4936367103649517,2.5256065948632784,0.0,62095938,0.16,211.398,16485.35,7.3,1.3524,8204.7,117.017438831859,2.42,17.45,91.44,17.5,42.93000030517578
2009-03-25,2.62551212310791,0.0,2.6454931282105716,2.521610341221092,2.5775571951766145,0.0,56850520,0.16,211.398,16485.35,7.3,1.3539,8204.7,117.017438831859,2.42,17.26,91.44,17.5,42.25
2009-03-26,2.6175193786621094,0.0,2.661477744808477,2.5855494955499334,2.6255118990252364,0.0,65767409,0.16,211.398,16485.35,7.3,1.356,8204.7,117.017438831859,2.42,17.09,91.44,17.5,40.36000061035156
2009-03-27,2.529602289199829,0.0,2.6414959717620174,2.525606128752673,2.617519009079082,0.0,34308860,0.16,211.398,16485.35,7.3,1.3306,8204.7,117.017438831859,2.42,16.75,91.44,17.5,41.040000915527344
2009-03-30,2.3337879180908203,0.0,2.497633093632809,2.3297919555258364,2.497633093632809,0.0,54200910,0.16,211.398,16485.35,7.3,1.3146,8204.7,117.017438831859,2.42,16.89,91.44,17.5,45.540000915527344
2009-03-31,2.441685199737549,0.0,2.445681756585022,2.333787486849403,2.333787486849403,0.0,55690723,0.16,211.398,16485.35,7.3,1.3261,8204.7,117.017438831859,2.42,17.03,91.44,17.5,44.13999938964844
2009-04-01,2.525606632232666,0.0,2.5655686413512644,2.3497731574217346,2.441685857730648,0.0,51514263,0.15,212.709,16269.145,9.0,1.3223,8391.1,111.734830032743,2.93,17.12,91.76,17.8,42.279998779296875
2009-04-02,2.785360097885132,0.0,2.785360097885132,2.525606461185116,2.525606461185116,0.0,82831147,0.15,212.709,16269.145,9.0,1.3458,8391.1,111.734830032743,2.93,16.78,91.76,17.8,42.040000915527344
2009-04-03,2.8173294067382812,0.0,2.861287961848908,2.7414011736747352,2.7533900508324423,0.0,52968553,0.15,212.709,16269.145,9.0,1.3447,8391.1,111.734830032743,2.93,16.53,91.76,17.8,39.70000076293945
2009-04-06,2.8173294067382812,0.0,2.91323824225675,2.7414011736747352,2.8173294067382812,0.0,49548862,0.15,212.709,16269.145,9.0,1.3363,8391.1,111.734830032743,2.93,16.43,91.76,17.8,40.93000030517578
2009-04-07,2.773371458053589,0.0,2.857291825443329,2.7174246125738684,2.817329821292146,0.0,130116926,0.15,212.709,16269.145,9.0,1.3282,8391.1,111.734830032743,2.93,16.44,91.76,17.8,40.38999938964844
2009-04-08,2.821326494216919,0.0,2.8253228540297832,2.6894515789012705,2.7733719615257417,0.0,43149775,0.15,212.709,16269.145,9.0,1.3288,8391.1,111.734830032743,2.93,16.36,91.76,17.8,38.849998474121094
2009-04-09,3.1090526580810547,0.0,3.1490146536691257,2.8213253774816693,2.8213253774816693,0.0,74142189,0.15,212.709,16269.145,9.0,1.3149,8391.1,111.734830032743,2.93,16.19,91.76,17.8,36.529998779296875
2009-04-14,3.2449252605438232,0.0,3.276894751617064,3.061099645585794,3.061099645585794,0.0,92001657,0.15,212.709,16269.145,9.0,1.3277,8391.1,111.734830032743,2.93,15.85,91.76,17.8,37.66999816894531
2009-04-15,3.168996810913086,0.0,3.2449250666591176,3.105057435906269,3.2449250666591176,0.0,44690585,0.15,212.709,16269.145,9.0,1.3182,8391.1,111.734830032743,2.93,15.74,91.76,17.8,36.16999816894531
2009-04-16,3.2169506549835205,0.0,3.2449241734338634,3.133029901292198,3.168995938588479,0.0,41281127,0.15,212.709,16269.145,9.0,1.3197,8391.1,111.734830032743,2.93,15.44,91.76,17.8,35.790000915527344
2009-04-17,3.2848873138427734,0.0,3.2848873138427734,3.1050576599077737,3.2169517725821892,0.0,63788388,0.15,212.709,16269.145,9.0,1.303,8391.1,111.734830032743,2.93,15.05,91.76,17.8,33.939998626708984
2009-04-20,3.1370275020599365,0.0,3.3008721103472705,3.089072968048495,3.2848872656767902,0.0,48590325,0.15,212.709,16269.145,9.0,1.2903,8391.1,111.734830032743,2.93,15.17,91.76,17.8,39.18000030517578
2009-04-21,3.0610976219177246,0.0,3.1370254353244653,2.937214909412474,3.1370254353244653,0.0,66638159,0.15,212.709,16269.145,9.0,1.2978,8391.1,111.734830032743,2.93,15.35,91.76,17.8,37.13999938964844
2009-04-22,3.1769893169403076,0.0,3.208959202632932,3.04111804652296,3.0610994482137417,0.0,64940113,0.15,212.709,16269.145,9.0,1.3012,8391.1,111.734830032743,2.93,15.27,91.76,17.8,38.099998474121094
2009-04-23,3.1370275020599365,0.0,3.200966880741858,3.0970654895539154,3.1769895145659572,0.0,84362843,0.15,212.709,16269.145,9.0,1.3048,8391.1,111.734830032743,2.93,15.17,91.76,17.8,37.150001525878906
2009-04-24,3.2249433994293213,0.0,3.2289395599616935,3.1290341582702332,3.1370266776752858,0.0,28501057,0.15,212.709,16269.145,9.0,1.3277,8391.1,111.734830032743,2.93,14.87,91.76,17.8,36.81999969482422
2009-04-27,3.168996810913086,0.0,3.2249440615545746,3.053106941638666,3.2249440615545746,0.0,69901717,0.15,212.709,16269.145,9.0,1.3136,8391.1,111.734830032743,2.93,14.91,91.76,17.8,38.31999969482422
2009-04-28,3.1010608673095703,0.0,3.168996394747658,3.0171404982189722,3.168996394747658,0.0,50799488,0.15,212.709,16269.145,9.0,1.3061,8391.1,111.734830032743,2.93,14.79,91.76,17.8,37.95000076293945
2009-04-29,3.2089598178863525,0.0,3.2169521420866145,3.105058016559855,3.1450204309227106,0.0,33153118,0.15,212.709,16269.145,9.0,1.3324,8391.1,111.734830032743,2.93,14.46,91.76,17.8,36.08000183105469
2009-04-30,3.308863878250122,0.0,3.3328408422844844,3.2249435124282773,3.236931994445458,0.0,40704693,0.15,212.709,16269.145,9.0,1.3244,8391.1,111.734830032743,2.93,13.45,91.76,17.8,36.5
2009-05-04,3.296875238418579,0.0,3.3448295608724634,3.2529168781054945,3.3088637198618973,0.0,31131993,0.15,212.709,16269.145,9.0,1.3365,8391.1,111.734830032743,2.93,13.23,91.8,17.9,34.529998779296875
2009-05-05,3.3648107051849365,0.0,3.424753904786973,3.2968751847507898,3.2968751847507898,0.0,48303331,0.15,212.709,16269.145,9.0,1.3375,8391.1,111.734830032743,2.93,13.08,91.8,17.9,33.36000061035156
2009-05-06,3.4127657413482666,0.0,3.420758063853634,3.3288455616805326,3.364811409635374,0.0,42137759,0.15,212.709,16269.145,9.0,1.3313,8391.1,111.734830032743,2.93,12.94,91.8,17.9,32.45000076293945
2009-05-07,3.4487314224243164,0.0,3.536648552451936,3.4007770930318597,3.412765576209807,0.0,59075183,0.15,212.709,16269.145,9.0,1.3411,8391.1,111.734830032743,2.93,12.54,91.8,17.9,33.439998626708984
2009-05-08,3.5566294193267822,0.0,3.6165726296156913,3.4487314821344763,3.4487314821344763,0.0,51640145,0.15,212.709,16269.145,9.0,1.3494,8391.1,111.734830032743,2.93,12.41,91.8,17.9,32.04999923706055
2009-05-11,3.500681161880493,0.0,3.592594026153706,3.4407379722814175,3.5566281917303684,0.0,38274999,0.15,212.709,16269.145,9.0,1.362,8391.1,111.734830032743,2.93,12.58,91.8,17.9,32.869998931884766
2009-05-12,3.460721254348755,0.0,3.5366495254060957,3.4327477225571847,3.500683272616379,0.0,39880105,0.15,212.709,16269.145,9.0,1.3638,8391.1,111.734830032743,2.93,12.64,91.8,17.9,31.799999237060547
2009-05-13,3.3008716106414795,0.0,3.496686473647225,3.2728982854581794,3.460720231487799,0.0,55607524,0.15,212.709,16269.145,9.0,1.3612,8391.1,111.734830032743,2.93,12.85,91.8,17.9,33.650001525878906
2009-05-14,3.276893377304077,0.0,3.3008707334784737,3.2009655455458037,3.3008707334784737,0.0,42862756,0.15,212.709,16269.145,9.0,1.3608,8391.1,111.734830032743,2.93,12.91,91.8,17.9,31.3700008392334
2009-05-15,3.276893377304077,0.0,3.328844447908788,3.2089580637173616,3.3088632516500316,0.0,29971834,0.15,212.709,16269.145,9.0,1.3539,8391.1,111.734830032743,2.93,12.91,91.8,17.9,33.119998931884766
2009-05-18,3.376798629760742,0.0,3.3887875057131214,3.2009654186974656,3.27689324744686,0.0,33364644,0.15,212.709,16269.145,9.0,1.3503,8391.1,111.734830032743,2.93,12.82,91.8,17.9,30.239999771118164
2009-05-19,3.46871280670166,0.0,3.5166675352950723,3.3767999074648607,3.3767999074648607,0.0,39982829,0.15,212.709,16269.145,9.0,1.3608,8391.1,111.734830032743,2.93,12.67,91.8,17.9,28.799999237060547
2009-05-20,3.4767045974731445,0.0,3.508674676099341,3.3887882696333054,3.46871227615691,0.0,41738985,0.15,212.709,16269.145,9.0,1.3765,8391.1,111.734830032743,2.93,12.45,91.8,17.9,29.030000686645508
2009-05-21,3.380795478820801,0.0,3.4767041146578945,3.3408330844280085,3.4767041146578945,0.0,27593968,0.15,212.709,16269.145,9.0,1.3804,8391.1,111.734830032743,2.93,12.32,91.8,17.9,31.350000381469727
2009-05-22,3.428750514984131,0.0,3.4607201991869374,3.356818428017323,3.3807961870202496,0.0,32861245,0.15,212.709,16269.145,9.0,1.4005,8391.1,111.734830032743,2.93,12.13,91.8,17.9,32.630001068115234
2009-05-25,3.460721254348755,0.0,3.460721254348755,3.3728044968153603,3.4287515603985,0.0,53309976,0.15,212.709,16269.145,9.0,1.4005,8391.1,111.734830032743,2.93,12.15,91.8,17.9,32.630001068115234
2009-05-26,3.4647154808044434,0.0,3.488692837041412,3.380795328995888,3.436741964641406,0.0,32409976,0.15,212.709,16269.145,9.0,1.3992,8391.1,111.734830032743,2.93,12.09,91.8,17.9,30.6200008392334
2009-05-27,3.5166680812835693,0.0,3.544641611192707,3.464717183355063,3.464717183355063,0.0,29449992,0.15,212.709,16269.145,9.0,1.3924,8391.1,111.734830032743,2.93,11.87,91.8,17.9,32.36000061035156
2009-05-28,3.4367423057556152,0.0,3.516666702251563,3.3807956645571076,3.516666702251563,0.0,36226516,0.15,212.709,16269.145,9.0,1.3948,8391.1,111.734830032743,2.93,11.74,91.8,17.9,31.670000076293945
2009-05-29,3.428750514984131,0.0,3.4886937224494754,3.428750514984131,3.436742836864668,0.0,82117708,0.15,212.709,16269.145,9.0,1.4126,8391.1,111.734830032743,2.93,11.76,91.8,17.9,28.920000076293945
2009-06-01,3.520662784576416,0.0,3.5526324631304096,3.428749909148611,3.428749909148611,0.0,24563211,0.21,214.79,16269.145,9.5,1.4192,8459.3,111.734830032743,3.72,11.36,91.99,17.9,30.040000915527344
2009-06-02,3.532651901245117,0.0,3.5486369417401167,3.48070141216785,3.5206634183843613,0.0,26584322,0.21,214.79,16269.145,9.5,1.427,8459.3,111.734830032743,3.72,11.19,91.99,17.9,29.6299991607666
2009-06-03,3.4127657413482666,0.0,3.5406444881568975,3.3967810963375316,3.5326521656515304,0.0,54268970,0.21,214.79,16269.145,9.5,1.4194,8459.3,111.734830032743,3.72,11.17,91.99,17.9,31.020000457763672
2009-06-04,3.3887882232666016,0.0,3.4447352650760132,3.348825823870951,3.4127651868872433,0.0,26948406,0.21,214.79,16269.145,9.5,1.4187,8459.3,111.734830032743,3.72,11.01,91.99,17.9,30.18000030517578
2009-06-05,3.428750514984131,0.0,3.4727086820077435,3.372803468459055,3.4327466759243994,0.0,26926964,0.21,214.79,16269.145,9.5,1.399,8459.3,111.734830032743,3.72,10.7,91.99,17.9,29.6200008392334
2009-06-08,3.368807077407837,0.0,3.4287506845177336,3.336837788304975,3.4287506845177336,0.0,21187562,0.21,214.79,16269.145,9.5,1.3884,8459.3,111.734830032743,3.72,10.6,91.99,17.9,29.770000457763672
2009-06-09,3.3967812061309814,0.0,3.424754732484638,3.368807283096624,3.4007773675128323,0.0,21467924,0.21,214.79,16269.145,9.5,1.4014,8459.3,111.734830032743,3.72,10.59,91.99,17.9,28.270000457763672
2009-06-10,3.46871280670166,0.0,3.4966867289483923,3.396781110492231,3.396781110492231,0.0,31464612,0.21,214.79,16269.145,9.5,1.3983,8459.3,111.734830032743,3.72,10.42,91.99,17.9,28.459999084472656
2009-06-11,3.500681161880493,0.0,3.5166661975578313,3.456723007958756,3.4687114872063556,0.0,18592644,0.21,214.79,16269.145,9.5,1.4093,8459.3,111.734830032743,3.72,10.43,91.99,17.9,28.110000610351562
2009-06-12,3.5366480350494385,0.0,3.5446403559988138,3.4687121169379154,3.5006817974160276,0.0,28788184,0.21,214.79,16269.145,9.5,1.404,8459.3,111.734830032743,3.72,10.41,91.99,17.9,28.149999618530273
2009-06-15,3.440739154815674,0.0,3.51866509006821,3.4267521942058115,3.5126708483842726,0.0,23397044,0.21,214.79,16269.145,9.5,1.3784,8459.3,111.734830032743,3.72,10.4,91.99,17.9,30.809999465942383
2009-06-16,3.4007763862609863,0.0,3.472708063740709,3.4007763862609863,3.4507291824822635,0.0,21606890,0.21,214.79,16269.145,9.5,1.3878,8459.3,111.734830032743,3.72,10.48,91.99,17.9,32.68000030517578
2009-06-17,3.292879819869995,0.0,3.4187602993518045,3.256913770249116,3.4007775720519087,0.0,57659393,0.21,214.79,16269.145,9.5,1.385,8459.3,111.734830032743,3.72,10.73,91.99,17.9,31.540000915527344
2009-06-18,3.328845262527466,0.0,3.3508241474420517,3.2469229725078335,3.292879219464438,0.0,138955709,0.21,214.79,16269.145,9.5,1.3978,8459.3,111.734830032743,3.72,10.74,91.99,17.9,30.030000686645508
2009-06-19,3.4507298469543457,0.0,3.4727087324450427,3.3208526311060034,3.3288453497832835,0.0,43887934,0.21,214.79,16269.145,9.5,1.3998,8459.3,111.734830032743,3.72,10.75,91.99,17.9,27.989999771118164
2009-06-22,3.3728044033050537,0.0,3.4647173204488664,3.3628136015045573,3.450730753281245,0.0,102436786,0.21,214.79,16269.145,9.5,1.3846,8459.3,111.734830032743,3.72,10.93,91.99,17.9,31.170000076293945
2009-06-23,3.3268465995788574,0.0,3.372803240649204,3.312860037232614,3.372803240649204,0.0,30814246,0.21,214.79,16269.145,9.5,1.4035,8459.3,111.734830032743,3.72,11.03,91.99,17.9,30.579999923706055
2009-06-24,3.480700969696045,0.0,3.496686008159003,3.304867331666242,3.326846412457277,0.0,32614748,0.21,214.79,16269.145,9.5,1.4015,8459.3,111.734830032743,3.72,11.01,91.99,17.9,29.049999237060547
2009-06-25,3.4846982955932617,0.0,3.5306545527681212,3.3987796272359483,3.4807021338111643,0.0,36640711,0.21,214.79,16269.145,9.5,1.3953,8459.3,111.734830032743,3.72,11.09,91.99,17.9,26.360000610351562
2009-06-26,3.500681161880493,0.0,3.544639712482769,3.456723007958756,3.4846965228836937,0.0,59443843,0.21,214.79,16269.145,9.5,1.4056,8459.3,111.734830032743,3.72,11.09,91.99,17.9,25.93000030517578
2009-06-29,3.608579635620117,0.0,3.6125757960047338,3.468712038755515,3.468712038755515,0.0,36604537,0.21,214.79,16269.145,9.5,1.4058,8459.3,111.734830032743,3.72,11.05,91.99,17.9,25.350000381469727
2009-06-30,3.572614908218384,0.0,3.6345558101529,3.5466394609473584,3.6085807595626007,0.0,31417838,0.21,214.79,16269.145,9.5,1.402,8459.3,111.734830032743,3.72,10.55,91.99,17.9,26.350000381469727
2009-07-01,3.644545793533325,0.0,3.6685227579315987,3.5726141069772317,3.5726141069772317,0.0,111590225,0.16,214.726,16326.281,9.5,1.4186,8463.5,119.420247889686,3.56,10.5,91.38,18.0,26.219999313354492
2009-07-02,3.5166680812835693,0.0,3.644546848479199,3.510673838448915,3.644546848479199,0.0,105903674,0.16,214.726,16326.281,9.5,1.4018,8463.5,119.420247889686,3.56,10.52,91.38,18.0,27.950000762939453
2009-07-03,3.566620349884033,0.0,3.566620349884033,3.4966867342041574,3.5166675405808703,0.0,83328387,0.16,214.726,16326.281,9.5,1.3991,8463.5,119.420247889686,3.56,10.52,91.38,18.0,27.950000762939453
2009-07-06,3.5126705169677734,0.0,3.566619877075174,3.452727709103261,3.566619877075174,0.0,231878560,0.16,214.726,16326.281,9.5,1.3938,8463.5,119.420247889686,3.56,10.61,91.38,18.0,29.0
2009-07-07,3.5446410179138184,0.0,3.624565432374235,3.504678612343267,3.5126709347851035,0.0,53964019,0.16,214.726,16326.281,9.5,1.3965,8463.5,119.420247889686,3.56,10.63,91.38,18.0,30.850000381469727
2009-07-08,3.4767045974731445,0.0,3.544640518703026,3.4647161154987924,3.544640518703026,0.0,41185572,0.16,214.726,16326.281,9.5,1.3852,8463.5,119.420247889686,3.56,10.84,91.38,18.0,31.299999237060547
2009-07-09,3.5346498489379883,0.0,3.5686176124480764,3.476704723926472,3.476704723926472,0.0,220004113,0.16,214.726,16326.281,9.5,1.4026,8463.5,119.420247889686,3.56,10.79,91.38,18.0,29.780000686645508
2009-07-10,3.486201286315918,0.086467,3.5528165337043904,3.4821640471721684,3.5346485567992145,0.0,151650320,0.16,214.726,16326.281,9.5,1.3926,8463.5,119.420247889686,3.56,10.89,91.38,18.0,29.020000457763672
2009-07-13,3.585116386413574,0.0,3.5992467294817123,3.4337178497482905,3.486202782661182,0.0,35820364,0.16,214.726,16326.281,9.5,1.3973,8463.5,119.420247889686,3.56,10.92,91.38,18.0,26.309999465942383
2009-07-14,3.6779725551605225,0.0,3.690085075444535,3.577040363157831,3.5972273626200555,0.0,34579024,0.16,214.726,16326.281,9.5,1.3971,8463.5,119.420247889686,3.56,10.76,91.38,18.0,25.020000457763672
2009-07-15,3.8697452545166016,0.0,3.8879128374260383,3.6779735184967124,3.6779735184967124,0.0,88811063,0.16,214.726,16326.281,9.5,1.4116,8463.5,119.420247889686,3.56,10.52,91.38,18.0,25.889999389648438
2009-07-16,3.920210838317871,0.0,3.9726953577642514,3.8374462181116566,3.8697445380626516,0.0,103166529,0.16,214.726,16326.281,9.5,1.4115,8463.5,119.420247889686,3.56,10.57,91.38,18.0,25.420000076293945
2009-07-17,3.9141557216644287,0.0,3.9686588714090614,3.857633150070066,3.9202115826628927,0.0,74182641,0.16,214.726,16326.281,9.5,1.412,8463.5,119.420247889686,3.56,10.41,91.38,18.0,24.34000015258789
2009-07-20,3.9626033306121826,0.0,3.996920279801612,3.914156037951189,3.914156037951189,0.0,45956508,0.16,214.726,16326.281,9.5,1.4211,8463.5,119.420247889686,3.56,10.37,91.38,18.0,24.399999618530273
2009-07-21,3.9060816764831543,0.0,4.015088388902478,3.867727084359995,3.9626034528717855,0.0,55667253,0.16,214.726,16326.281,9.5,1.4196,8463.5,119.420247889686,3.56,10.29,91.38,18.0,23.8700008392334
2009-07-22,3.928286552429199,0.0,3.928286552429199,3.8495595481435023,3.898006842913507,0.0,25460112,0.16,214.726,16326.281,9.5,1.422,8463.5,119.420247889686,3.56,10.18,91.38,18.0,23.469999313354492
2009-07-23,4.03729248046875,0.0,4.059497300364911,3.9282853979449612,3.9282853979449612,0.0,86703662,0.16,214.726,16326.281,9.5,1.4266,8463.5,119.420247889686,3.56,9.88,91.38,18.0,23.43000030517578
2009-07-24,4.053441524505615,0.0,4.093814726671368,3.996919362080277,4.037292564246029,0.0,49162390,0.16,214.726,16326.281,9.5,1.4213,8463.5,119.420247889686,3.56,9.8,91.38,18.0,23.09000015258789
2009-07-27,4.136207580566406,0.0,4.182636258150332,4.0534429282977165,4.0534429282977165,0.0,78819964,0.16,214.726,16326.281,9.5,1.4212,8463.5,119.420247889686,3.56,9.66,91.38,18.0,24.280000686645508
2009-07-28,4.32192325592041,0.0,4.346147106373813,4.136207737041901,4.136207737041901,0.0,80451266,0.16,214.726,16326.281,9.5,1.4215,8463.5,119.420247889686,3.56,9.56,91.38,18.0,25.010000228881836
2009-07-29,4.4127607345581055,0.0,4.45717118117604,4.281549217211472,4.321922022607239,0.0,56699736,0.16,214.726,16326.281,9.5,1.4033,8463.5,119.420247889686,3.56,9.44,91.38,18.0,25.610000610351562
2009-07-30,4.570215225219727,0.0,4.60049452676329,4.412760452642742,4.412760452642742,0.0,60892412,0.16,214.726,16326.281,9.5,1.4066,8463.5,119.420247889686,3.56,9.33,91.38,18.0,25.399999618530273
2009-07-31,4.650961875915527,0.0,4.6893164680057335,4.570216252139143,4.570216252139143,0.0,62137639,0.16,214.726,16326.281,9.5,1.4279,8463.5,119.420247889686,3.56,9.22,91.38,18.0,25.920000076293945
2009-08-03,4.6872968673706055,0.0,4.743819438241841,4.634812338630259,4.640868199551248,0.0,23742713,0.16,214.726,16326.281,9.5,1.4416,8463.5,119.420247889686,3.56,8.99,91.69,18.2,25.559999465942383
2009-08-04,4.640867233276367,0.0,4.687295891428815,4.566177095193399,4.687295891428815,0.0,26473137,0.16,214.726,16326.281,9.5,1.44,8463.5,119.420247889686,3.56,8.88,91.69,18.2,24.889999389648438
2009-08-05,4.558102130889893,0.0,4.685277174018635,4.5419531735137495,4.640866739717596,0.0,40883361,0.16,214.726,16326.281,9.5,1.4391,8463.5,119.420247889686,3.56,8.77,91.69,18.2,24.899999618530273
2009-08-06,4.634812831878662,0.0,4.69739086957215,4.558104049773925,4.558104049773925,0.0,27676327,0.16,214.726,16326.281,9.5,1.4357,8463.5,119.420247889686,3.56,8.73,91.69,18.2,25.670000076293945
2009-08-07,4.729689121246338,0.0,4.774099577279352,4.602514817402304,4.634813148717897,0.0,25448115,0.16,214.726,16326.281,9.5,1.418,8463.5,119.420247889686,3.56,8.57,91.69,18.2,24.760000228881836
2009-08-10,4.709501266479492,0.0,4.747855847110229,4.665090825988654,4.729687466013165,0.0,31732667,0.16,214.726,16326.281,9.5,1.4143,8463.5,119.420247889686,3.56,8.58,91.69,18.2,24.989999771118164
2009-08-11,4.66307258605957,0.0,4.757948925721108,4.6186621457662005,4.731706465685639,0.0,24976257,0.16,214.726,16326.281,9.5,1.4141,8463.5,119.420247889686,3.56,8.64,91.69,18.2,25.989999771118164
2009-08-12,4.7175774574279785,0.0,4.733726823670909,4.602514876076008,4.671148780901785,0.0,19905770,0.16,214.726,16326.281,9.5,1.4215,8463.5,119.420247889686,3.56,8.78,91.69,18.2,25.450000762939453
2009-08-13,4.788228511810303,0.0,4.84475107591538,4.709501527744746,4.725650889025968,0.0,25882659,0.16,214.726,16326.281,9.5,1.4283,8463.5,119.420247889686,3.56,8.91,91.69,18.2,24.709999084472656
2009-08-14,4.729689121246338,0.0,4.836678020009239,4.691335328709814,4.788229921898072,0.0,18315130,0.16,214.726,16326.281,9.5,1.4216,8463.5,119.420247889686,3.56,8.94,91.69,18.2,24.270000457763672
2009-08-17,4.5540666580200195,0.0,4.729688641399097,4.509656607251115,4.729688641399097,0.0,31290662,0.16,214.726,16326.281,9.5,1.4088,8463.5,119.420247889686,3.56,9.17,91.69,18.2,27.889999389648438
2009-08-18,4.588383197784424,0.0,4.594439058610031,4.545991771246732,4.554066252347541,0.0,22189623,0.16,214.726,16326.281,9.5,1.4075,8463.5,119.420247889686,3.56,9.19,91.69,18.2,26.18000030517578
2009-08-19,4.576271057128906,0.0,4.614625239604476,4.465245349124543,4.5883827776711685,0.0,22906813,0.16,214.726,16326.281,9.5,1.4262,8463.5,119.420247889686,3.56,9.25,91.69,18.2,26.260000228881836
2009-08-20,4.6792216300964355,0.0,4.683259270816494,4.576270808798591,4.576270808798591,0.0,20208906,0.16,214.726,16326.281,9.5,1.4235,8463.5,119.420247889686,3.56,9.27,91.69,18.2,25.09000015258789
2009-08-21,4.828601360321045,0.0,4.838694459907197,4.646923163220081,4.663072523316296,0.0,29138417,0.16,214.726,16326.281,9.5,1.4305,8463.5,119.420247889686,3.56,9.13,91.69,18.2,25.010000228881836
2009-08-24,4.990093231201172,0.0,5.02441057319316,4.824564385117059,4.828601625172965,0.0,44275544,0.16,214.726,16326.281,9.5,1.432,8463.5,119.420247889686,3.56,9.14,91.69,18.2,25.139999389648438
2009-08-25,5.133418560028076,0.0,5.16571688943222,4.967889271168152,4.9900944978705315,0.0,41618404,0.16,214.726,16326.281,9.5,1.435,8463.5,119.420247889686,3.56,9.12,91.69,18.2,24.920000076293945
2009-08-26,5.091026782989502,0.0,5.179847690772987,5.056709832668701,5.133418616318756,0.0,31207988,0.16,214.726,16326.281,9.5,1.423,8463.5,119.420247889686,3.56,9.11,91.69,18.2,24.950000762939453
2009-08-27,5.062764644622803,0.0,5.10515646916237,5.006242879834073,5.091025727396376,0.0,20006340,0.16,214.726,16326.281,9.5,1.4272,8463.5,119.420247889686,3.56,9.07,91.69,18.2,24.68000030517578
2009-08-28,5.072859764099121,0.0,5.11121436058408,5.056710397038316,5.062766259401664,0.0,25816030,0.16,214.726,16326.281,9.5,1.4358,8463.5,119.420247889686,3.56,9.04,91.69,18.2,24.760000228881836
2009-08-31,5.002206325531006,0.0,5.099101308003198,4.984038340985639,5.0728588417747655,0.0,19097407,0.16,214.726,16326.281,9.5,1.4354,8463.5,119.420247889686,3.56,9.12,91.69,18.2,26.010000228881836
2009-09-01,4.90934944152832,0.0,5.044598636380601,4.905312199981511,5.002207199380561,0.0,24209885,0.15,215.861,16326.281,9.8,1.4235,8461.6,119.420247889686,3.4,9.18,91.71,18.4,29.149999618530273
