Price,Close,High,Low,Open,Volume
Ticker,SAN.MC,SAN.MC,SAN.MC,SAN.MC,SAN.MC
Date,,,,,
2000-05-24,2.408390760421753,2.429767029906202,2.3846392044886344,2.387014490937304,8304255
2000-05-25,2.491521120071411,2.491521120071411,2.401265710365362,2.4273922969942796,8360912
2000-05-26,2.4440183639526367,2.470144951702607,2.4226420886763687,2.4368930260974757,5807143
2000-05-29,2.619779109954834,2.619779109954834,2.619779109954834,2.619779109954834,0
2000-05-30,2.4748947620391846,2.4915207214684707,2.4155162607315246,2.455893515999582,8586728
2000-05-31,2.4962704181671143,2.5081463261173704,2.4487678332088714,2.4962704181671143,8209328
2000-06-01,2.5889012813568115,2.5889012813568115,2.4772696225583486,2.48201993375304,10039805
2000-06-02,2.584151268005371,2.6126528767478336,2.543773749052032,2.567525307763039,14161057
2000-06-05,2.5794007778167725,2.6126526960010246,2.5722754415517834,2.610277671149604,6982742
2000-06-06,2.510521411895752,2.5912764363995064,2.486770118837496,2.58890115006726,10923693
2000-06-07,2.553274393081665,2.555649417873064,2.4535183793392243,2.503396255355084,9849801
2000-06-08,2.5770246982574463,2.588900341075618,2.5437725319716975,2.5746496743780605,8613897
2000-06-09,2.5223968029022217,2.588900887807636,2.5223968029022217,2.5770252424815294,9285829
2000-06-12,2.4938955307006836,2.548523977485011,2.458268590023478,2.5413983799810014,7653153
2000-06-13,2.4867706298828125,2.539023537691381,2.482020317952805,2.5152722397521003,7773472
2000-06-14,2.517646312713623,2.5342722673255045,2.4748940449335395,2.4986453338903254,12226421
2000-06-15,2.5603995323181152,2.5603995323181152,2.489145130104239,2.5010207765696513,12749979
2000-06-16,2.5889012813568115,2.5889012813568115,2.520022161599857,2.553274339962698,27723583
2000-06-19,2.619779109954834,2.619779109954834,2.619779109954834,2.619779109954834,0
2000-06-20,2.529521942138672,2.5651493987831433,2.5295219421386714,2.5627741128752057,8990964
2000-06-21,2.4938955307006836,2.5413983799810014,2.4867701949073844,2.520022110890394,10625113
2000-06-22,2.565150022506714,2.5746506450272557,2.508146549094181,2.517646909904004,8573923
2000-06-23,2.5413990020751953,2.586526837707896,2.5176474407656757,2.572275900922184,6318510
2000-06-26,2.581775665283203,2.5984016218052575,2.5437731798491505,2.5532740629183506,7487362
2000-06-27,2.5889012813568115,2.593651592551503,2.548524028768006,2.548524028768006,6215511
2000-06-28,2.5865252017974854,2.5960255586017884,2.562773655510205,2.5865252017974854,7977850
2000-06-29,2.5580248832702637,2.5817761796881773,2.5223974152219153,2.5794008930199426,21764330
2000-06-30,2.624528646469116,2.624528646469116,2.548524440215665,2.5675254263513385,16474931
2000-07-03,2.610276699066162,2.6245273662891018,2.5793998172320753,2.603151365454692,8415481
2000-07-04,2.672030210494995,2.6910311874298096,2.5912757313837456,2.5912757313837456,11513362
2000-07-05,2.6174027919769287,2.7314094713865336,2.6150277673209956,2.6601553294693687,30376832
2000-07-06,2.6482787132263184,2.6744050217194926,2.619777119236104,2.619777119236104,10992199
2000-07-07,2.619779109954834,2.619779109954834,2.619779109954834,2.619779109954834,0
2000-07-10,2.688657283782959,2.7076582686352366,2.6672810122549344,2.672031323895689,14384234
2000-07-11,2.674405813217163,2.7052827018425174,2.634028564923821,2.6839064345958397,18557170
2000-07-12,2.6482787132263184,2.6625293793661204,2.6150268099526333,2.6150268099526333,39633609
2000-07-13,2.6696557998657227,2.6767811351394752,2.6197779295280714,2.6364038863072885,37720186
2000-07-14,2.672030210494995,2.6791555441317216,2.6506539478741846,2.6506539478741846,26078536
2000-07-17,2.6411545276641846,2.6744064486798145,2.6292788789744237,2.6720314236261626,17443052
2000-07-18,2.6482787132263184,2.6672796886495913,2.631652761589476,2.631652761589476,19847394
2000-07-19,2.6554062366485596,2.662531575595905,2.6364052455520293,2.653031210903053,10192312
2000-07-20,2.664905548095703,2.6672805726692905,2.6459043046642177,2.662530261811419,10573845
2000-07-21,2.643529176712036,2.6672804683618714,2.6269032202150138,2.6506545118648495,11110948
2000-07-24,2.619779109954834,2.619779109954834,2.619779109954834,2.619779109954834,0
2000-07-25,2.6482787132263184,2.6886559495699047,2.6482787132263184,2.6672796886495913,14571941
2000-07-26,2.6696557998657227,2.6862817566449393,2.648279532333773,2.6554048676075257,13522791
2000-07-27,2.619779109954834,2.619779109954834,2.619779109954834,2.619779109954834,0
2000-07-28,2.645904302597046,2.6601552351595266,2.6411539917428857,2.6482795888794746,10592216
2000-07-31,2.6618969440460205,2.6618969440460205,2.6308336884333,2.652339161015021,11728374
2000-08-01,2.654728412628174,2.6690654814204957,2.645170366766626,2.65711779244729,9726665
2000-08-02,2.699465036392212,2.7042726663821774,2.6634082087703703,2.6658118913310522,9526061
2000-08-03,2.699465036392212,2.7162916089227913,2.687446093851598,2.687446093851598,11971331
2000-08-04,2.7090811729431152,2.7138888044886746,2.7042735413975554,2.711484856281551,7911217
2000-08-07,2.7619645595550537,2.7619645595550537,2.7042735113859573,2.7042735113859573,13353479
2000-08-08,2.781193971633911,2.8244623728657423,2.7523481942336376,2.7619634533670623,19586054
2000-08-09,2.8028290271759033,2.8340787642788103,2.781195082785308,2.788406397582173,15335417
2000-08-10,2.7908101081848145,2.8148485307259445,2.7835987933174247,2.7884064248519134,8064152
2000-08-11,2.8436930179595947,2.8436930179595943,2.757155946767852,2.7811940956735,11357619
2000-08-14,2.8581154346466064,2.867730693509827,2.834077552357126,2.836481234638646,10485621
2000-08-15,2.898980140686035,2.898980140686035,2.855712001759994,2.8581156842514317,12074693
2000-08-16,2.9590766429901123,2.9590766429901123,2.8893666363548136,2.8893666363548136,22059222
2000-08-17,2.9542675018310547,2.9590751317071886,2.9254219874428458,2.947056189451151,11300496
2000-08-18,3.021574020385742,3.050419801838515,2.9590753569753,2.9590753569753,26888067
2000-08-21,2.9734995365142822,3.0167676977100553,2.954269007210623,2.9879221686232964,8782084
2000-08-22,2.9734995365142822,2.9734995365142822,2.923019794395272,2.9566729558079454,11857305
2000-08-23,2.9590766429901123,2.971095591384562,2.8941742686863394,2.9590766429901123,10936019
2000-08-24,2.8725383281707764,2.949459604610859,2.8725383281707764,2.930229351717981,9030920
2000-08-25,2.898980140686035,2.9158067127318827,2.8653272614629337,2.8653272614629337,6018070
2000-08-28,2.884556293487549,2.9134017955026734,2.8773449842008882,2.9134017955026734,4632083
2000-08-29,2.8364827632904053,2.8965777662693823,2.8292714476909167,2.8941740826924574,8041234
2000-08-30,2.9061927795410156,2.9085964629105283,2.814848573600477,2.848501729985801,10328873
2000-08-31,2.9085967540740967,2.9206157018621925,2.8797512264089224,2.9206157018621925,10222887
2000-09-01,2.860520839691162,2.9134042606543233,2.8436942605389692,2.908596628772453,12064434
2000-09-04,2.8340775966644287,2.882153361994994,2.8316739143453304,2.882153361994994,6046836
2000-09-05,2.8677332401275635,2.877348507529378,2.819657167987296,2.8316763846739677,10515769
2000-09-06,2.8581154346466064,2.886960946367697,2.8581154346466064,2.8701343757913467,8238931
2000-09-07,2.9061927795410156,2.9085964629105283,2.8581167283325426,2.879750938132921,10558311
2000-09-08,2.8677332401275635,2.906194044866016,2.8388877027909256,2.8965787774642013,10645277
2000-09-11,2.9326331615448,2.9326331615448,2.8653271410582866,2.8677308234487184,11226653
2000-09-12,2.9326331615448,2.9398447384532624,2.908595278166146,2.9326331615448,14862443
2000-09-13,2.9134035110473633,2.932633768758271,2.8917693055796936,2.923018772337136,10701081
2000-09-14,3.0047483444213867,3.0047483444213867,2.9013851903835914,2.918211768822444,16501158
2000-09-15,3.0167667865753174,3.026382048323111,2.961479693697129,2.971094690576272,43255719
2000-09-18,2.939845323562622,3.0119589880511675,2.939845323562622,3.0023439917072094,17081077
2000-09-19,2.937440872192383,2.937440872192383,2.886961156784113,2.910999305694187,12513145
2000-09-20,2.9158072471618652,2.956671975955042,2.9037883027645695,2.9494603974217504,11589888
2000-09-21,2.8893659114837646,2.937441693000528,2.8749430181075373,2.925422747621337,14341519
2000-09-22,2.9903244972229004,2.9903244972229,2.848500612350286,2.870134548793699,3258439
2000-09-25,2.9807090759277344,3.0119582701171144,2.961478822954929,2.9831127582236205,14735730
2000-09-26,2.9710936546325684,2.9999391649496143,2.9494594556776446,2.9686899724680473,8958424
2000-09-27,2.9566709995269775,2.992727820811252,2.9470557412370817,2.971093622093265,8533637
2000-09-28,3.002345085144043,3.0047487688882812,2.9110008649632695,2.971095607256551,12288650
2000-09-29,2.9903244972229004,3.0047471215185086,2.9614789837630964,2.985516867501502,10646012
2000-10-02,2.9831132888793945,2.9999398625495353,2.9566717194467595,2.9566717194467595,10195759
2000-10-03,2.999940872192383,3.0023448205935304,2.9686916619271355,2.9951332402587965,8809394
2000-10-04,2.9326331615448,2.978305510780258,2.9158065902060257,2.968690251481363,12359384
2000-10-05,3.0047483444213867,3.011959659504125,2.927827032178558,2.927827032178558,14603206
2000-10-06,2.9686896800994873,3.014361755675886,2.949459165202984,2.980708619475536,8520323
2000-10-09,2.879750967025757,2.954268595521277,2.8605207052706434,2.947057280471696,10545925
2000-10-10,2.937440872192383,2.939844819517685,2.8725385323066592,2.9085953583688844,16237369
2000-10-11,2.7884066104888916,2.9085966122466456,2.7884066104888916,2.894173981551686,21223741
2000-10-12,2.651390314102173,2.6513903141021724,2.6513903141021724,2.6513903141021724,0
2000-10-13,2.7331178188323975,2.7643672771868006,2.6369660263959847,2.7403291304262725,30691067
2000-10-16,2.7379260063171387,2.786001779901421,2.71869574985715,2.786001779901421,14553836
2000-10-17,2.79561710357666,2.8460970907677274,2.749945011694732,2.754752642135245,14615083
2000-10-18,2.6922531127929688,2.8148469875410127,2.6754265440814398,2.7643670165378844,18600463
2000-10-19,2.79561710357666,2.79561710357666,2.694657658931779,2.740329750813707,14198481
2000-10-20,2.8124442100524902,2.8725394695000306,2.771579740875828,2.8124442100524902,22650787
2000-10-23,2.735522508621216,2.8316745920309274,2.735522508621216,2.817251700058879,7430172
2000-10-24,2.8749444484710693,2.874944448471069,2.7571580894682683,2.764369672178674,11713515
2000-10-25,2.8148488998413086,2.879751271895934,2.7547536302141604,2.836482847280369,10845099
2000-10-26,2.6586010456085205,2.8076362771237946,2.6586010456085205,2.78840601865586,21746664
2000-10-27,2.7018702030181885,2.7042738866635134,2.620140986046336,2.7042738866635134,29656071
2000-10-30,2.7066760063171387,2.7547520352624715,2.6730228655159762,2.740329147118301,8050481
2000-10-31,2.667243719100952,2.6672437191009526,2.6672437191009526,2.6672437191009526,0
2000-11-01,2.667243719100952,2.6672437191009526,2.6672437191009526,2.6672437191009526,0
2000-11-02,2.909571886062622,2.909571886062622,2.8098289996960464,2.8438875070320933,17944623
2000-11-03,2.894975423812866,2.9436302792292577,2.8730806316518844,2.894975423812866,16747305
2000-11-06,2.892542600631714,2.919302932690189,2.851185918766086,2.9047063148240153,11182685
2000-11-07,2.882812261581421,2.887677533606813,2.83415686073685,2.887677533606813,8927030
2000-11-08,2.821993112564087,2.9144378370026542,2.8146949365496687,2.8828122289008,10475825
2000-11-09,2.7733378410339355,2.8511862095335823,2.751443314090375,2.802530811684398,9341121
2000-11-10,2.724681854248047,2.8025296544852787,2.7027870682860655,2.780635136582235,16644717
2000-11-13,2.7514431476593018,2.7733376732784922,2.6784605914182382,2.7222499107156506,9083793
2000-11-14,2.8633503913879395,2.8706485682246194,2.7465782217055974,2.7611745753789574,12125670
2000-11-15,2.8706483840942383,2.8949760854212205,2.7903673718038084,2.8414551425018595,13353109
2000-11-16,2.821993112564087,2.860917432798483,2.787934600418052,2.8390223686371043,9128815
2000-11-17,2.729548931121826,2.8706485339477,2.729548931121826,2.792800421755682,17305155
2000-11-20,2.5422263145446777,2.7733377002090904,2.4984367267630128,2.7563084458561136,51673780
2000-11-21,2.5422263145446777,2.5884485380657534,2.43518524888896,2.4838403762084806,36335416
2000-11-22,2.4692440032958984,2.61520939977868,2.4692440032958984,2.5665539995586917,25680743
2000-11-23,2.5057358741760254,2.5300633106419377,2.4716773559001046,2.4814081696510035,13536171
2000-11-24,2.5860161781311035,2.6273731345841758,2.5349284096235407,2.5519576657927283,14213963
2000-11-27,2.551957845687866,2.658998930305415,2.5349285883182353,2.6298059559659164,12997061
2000-11-28,2.5081686973571777,2.5738528343178024,2.4741101765452598,2.5543909373077622,14502027
2000-11-29,2.5860161781311035,2.5908814501288173,2.481407737058058,2.5057354373419427,18868620
2000-11-30,2.486273765563965,2.5787182406270217,2.464378965036585,2.5787182406270217,19715424
2000-12-01,2.5008704662323,2.5276305405438855,2.4862738427412427,2.5008704662323,45118456
2000-12-04,2.398693561553955,2.5033016997355593,2.388962484680652,2.4935706228622556,77788030
2000-12-05,2.51789927482605,2.530062991524795,2.4059926523030732,2.418156369001818,22744248
2000-12-06,2.51789927482605,2.51789927482605,2.51789927482605,2.51789927482605,0
2000-12-07,2.622506618499756,2.6516995799165053,2.5033016016213354,2.517898216359192,25871350
2000-12-08,2.622506618499756,2.622506618499756,2.622506618499756,2.622506618499756,0
2000-12-11,2.7490103244781494,2.7611740395317628,2.6614314152567116,2.6614314152567116,28625974
2000-12-12,2.7125191688537598,2.826858411587507,2.71251916885376,2.7173847084682445,26086138
2000-12-13,2.7003555297851562,2.7709051860315457,2.7003555297851562,2.736846675831417,23843530
2000-12-14,2.66629695892334,2.7149518192113935,2.624940006007646,2.7003554683485933,17207385
2000-12-15,2.5835821628570557,2.639535715414458,2.5616873760481864,2.6322375424978173,29629670
2000-12-18,2.5543899536132812,2.6517002053667365,2.542226239158856,2.583582921915707,15840281
2000-12-19,2.66629695892334,2.67359513435474,2.5641211625885383,2.5714193380199384,36651475
2000-12-20,2.51789927482605,2.646835154339085,2.5154663706508553,2.5884489389024017,13054958
2000-12-21,2.5811502933502197,2.615209069198957,2.4984366595499123,2.5300625316656546,17023180
2000-12-22,2.6127769947052,2.6152098992103467,2.539794148496604,2.5665544896985413,32385218
2000-12-25,2.6127769947052,2.6127769947052,2.6127769947052,2.6127769947052,0
2000-12-26,2.6127769947052,2.6127769947052,2.6127769947052,2.6127769947052,0
2000-12-27,2.685758113861084,2.6930562872936865,2.5835823455098104,2.5835823455098104,19242230
2000-12-28,2.7173850536346436,2.719817689721363,2.6760280956878217,2.6784609998336144,10398311
2000-12-29,2.7733378410339355,2.778203380818854,2.7246829793028478,2.7246829793028478,15201772
2001-01-01,2.7733378410339355,2.7733378410339355,2.7733378410339355,2.7733378410339355,0
2001-01-02,2.7173850536346436,2.7952328931776282,2.69062471638536,2.744145122824854,8233540
2001-01-03,2.7173850536346436,2.7319814062731087,2.6419695821193057,2.6808936359203344,14431675
2001-01-04,2.8755135536193848,2.8998412518097947,2.8268584252976057,2.8584842989156183,31069021
2001-01-05,2.882812261581421,2.933899762320558,2.8365894967495464,2.8682156413280495,32047368
2001-01-08,2.9363317489624023,2.9363317489624023,2.8414541490477228,2.851185494235232,37594166
2001-01-09,2.8852453231811523,2.912005663563408,2.8341572787881626,2.8901108639832995,64657589
2001-01-10,2.9047060012817383,2.9193026175723116,2.851185611000953,2.882811478934366,17355681
2001-01-11,2.9193007946014404,2.9314644998850734,2.8828096787505406,2.8828096787505406,27480325
2001-01-12,2.938765048980713,2.9630927473050996,2.9120049829124492,2.9120049829124492,20447150
2001-01-15,2.948495626449585,2.950928261838446,2.909571583814835,2.9266008357138507,17061100
2001-01-16,2.931467056274414,2.9436307721654305,2.8901103686331475,2.929034420319834,11793769
2001-01-17,2.9922842979431152,3.00444800730633,2.919301773704911,2.919301773704911,23048095
2001-01-18,3.011746883392334,3.0312087693114536,2.9460627838636992,2.9655246697828193,18704460
2001-01-19,2.8487536907196045,3.0239115218192243,2.81226200680383,3.0093151699237857,43974413
2001-01-22,2.8706483840942383,2.9144379784237318,2.853619127194888,2.8706483840942383,14956932
2001-01-23,2.9460630416870117,2.9460630416870117,2.8244251047967732,2.8852442072713926,22322654
2001-01-24,2.9460630416870117,2.9460630416870117,2.9460630416870117,2.9460630416870117,0
2001-01-25,2.953361988067627,2.992286041546285,2.933899827298763,2.933899827298763,13174923
2001-01-26,2.953361988067627,2.953361988067627,2.953361988067627,2.953361988067627,0
2001-01-29,2.8122611045837402,2.943629837851772,2.773337065251617,2.943629837851772,32292474
2001-01-30,2.8438875675201416,2.848753375024812,2.78793426598382,2.8219927740442743,41933075
2001-01-31,2.8871774673461914,2.9361127563392344,2.83334862249359,2.8602630449198907,19597712
2001-02-01,2.928772211074829,2.9361124091950423,2.857815794301857,2.884730483148513,24862627
2001-02-02,2.835794448852539,2.918984604901948,2.8260076095547886,2.911644408028018,10820220
2001-02-05,2.857815980911255,2.860262893512782,2.8039874085106,2.8162211627106335,32928118
2001-02-06,2.835794448852539,2.8529217546266907,2.8137738582307477,2.850475112202871,14471305
2001-02-07,2.8896234035491943,2.896963600056691,2.789305946733639,2.8162203600644022,12613480
2001-02-08,2.9116461277008057,2.9287734435906714,2.865157737371547,2.8798381397899284,11183969
2001-02-09,2.8822829723358154,2.8969633641553756,2.85047473778694,2.8871762565407115,13717153
2001-02-12,2.936112642288208,2.936112642288208,2.850475822476242,2.862709576848655,14290208
2001-02-13,2.936112642288208,2.936112642288208,2.8994113791709695,2.936112642288208,10565904
2001-02-14,2.833347797393799,2.9361119013134878,2.830901154977781,2.9214312380099696,11460869
2001-02-15,2.9091975688934326,2.9214313205239977,2.8480285411381296,2.8504751836232516,14052219
2001-02-16,2.8896234035491943,2.9165378168799574,2.8284541107777152,2.9165378168799574,10644730
2001-02-19,2.9116461277008057,2.916539685041143,2.8602639104285794,2.8602639104285794,6639302
2001-02-20,2.7942004203796387,2.911645220759894,2.7942004203796387,2.9018581091277817,10527220
2001-02-21,2.7819669246673584,2.845582616994199,2.7501592133052233,2.818668192301184,14571941
2001-02-22,2.703669309616089,2.7721785264413756,2.6840953632099125,2.715903329422701,31078657
2001-02-23,2.7061169147491455,2.7501586424499744,2.6302674822885623,2.7501586424499744,22339973
2001-02-26,2.7354788780212402,2.7599463927603956,2.6938840490441547,2.7061178064137326,13648533
2001-02-27,2.7379250526428223,2.7672863888232864,2.693883587577242,2.7648394760069688,25983146
2001-02-28,2.718350410461426,2.779519440959569,2.7036697460849752,2.718350410461426,21587669
2001-03-01,2.65718150138855,2.7281376447134775,2.649841303666144,2.7281376447134775,18364507
2001-03-02,2.698777914047241,2.7159052302406934,2.652289522893961,2.679203684338933,9870113
2001-03-05,2.7526051998138428,2.7526051998138428,2.691436165417701,2.6938830777709506,12105496
