Price,Close,High,Low,Open,Volume
Ticker,SAN.MC,SAN.MC,SAN.MC,SAN.MC,SAN.MC
Date,,,,,
2000-01-03,2.625066041946411,2.6619735771368926,2.595078383658819,2.652746820426084,8797337
2000-01-04,2.56278395652771,2.6066118745192086,2.5397166847792603,2.592771613139582,8811013
2000-01-05,2.500501871109009,2.5466364072099386,2.479741228194163,2.5143421302698603,9333517
2000-01-06,2.500501871109009,2.500501871109009,2.500501871109009,2.500501871109009,0
2000-01-07,2.6112253665924072,2.618145497247474,2.5166494003944724,2.5189560258882917,9603132
2000-01-10,2.588157892227173,2.634292431878669,2.5650903682278368,2.634292431878669,6747710
2000-01-11,2.500501871109009,2.5881576930396304,2.4566734517965605,2.583544188594824,15293569
2000-01-12,2.4774341583251953,2.4774341583251953,2.4359128756892456,2.472820400061702,12052290
2000-01-13,2.456674337387085,2.493582386250281,2.4243800488054488,2.4912757602831612,11043549
2000-01-14,2.5212626457214355,2.539716666324991,2.4497536971430693,2.468207717746625,15745712
2000-01-17,2.45436692237854,2.5650902708512837,2.433606278654052,2.560477020400134,31619384
2000-01-18,2.329803466796875,2.445140073274799,2.315962952016198,2.445140073274799,20093136
2000-01-19,2.329803466796875,2.332110092173523,2.2767485413980073,2.3090428217126573,20666919
2000-01-20,2.378244638442993,2.4174590449583437,2.343643736371843,2.3528704910866756,11769910
2000-01-21,2.304428815841675,2.4151521474969107,2.2905885582432326,2.394391506925708,18255137
2000-01-24,2.329803466796875,2.375938261892202,2.306736196336009,2.329803466796875,9894501
2000-01-25,2.329803466796875,2.334416971723767,2.2928956815553323,2.306736196336009,15844637
2000-01-26,2.3897788524627686,2.3966989837217914,2.3298037884794347,2.359791447557917,22642896
2000-01-27,2.396698236465454,2.4174588779432806,2.3644039617607358,2.4151522529673226,50176740
2000-01-28,2.322882890701294,2.4082318258616238,2.313655882618295,2.4082318258616238,13102872
2000-01-31,2.3356401920318604,2.370431119644825,2.3078073988275944,2.342598326440559,49721466
2000-02-01,2.3634729385375977,2.620926717836746,2.3263624631419977,2.620926717836746,11642759
2000-02-02,2.3634729385375977,2.3866668898212975,2.3310013045126308,2.3843475969207137,10673286
2000-02-03,2.3959436416625977,2.421456875934182,2.34259736998123,2.3704301518216466,11396777
2000-02-04,2.4168195724487305,2.444652369035912,2.391306069089855,2.4237777077031506,13899128
2000-02-07,2.491039991378784,2.491039991378784,2.428416021014978,2.4446518367867673,12468731
2000-02-08,2.532789468765259,2.549025285587115,2.463207104592204,2.4956789938053787,12234462
2000-02-09,2.4864020347595215,2.551345583191461,2.4492918007549322,2.551345583191461,10918965
2000-02-10,2.435373544692993,2.4864002719495066,2.4029019212835623,2.4655258759600573,9146146
2000-02-11,2.303168535232544,2.4376936584988376,2.284613169561698,2.4353743655747158,17391741
2000-02-14,2.4145004749298096,2.5095963708846596,2.307808110666007,2.3936258096954974,26742175
2000-02-15,2.453930139541626,2.530470915855827,2.42377804552361,2.446972003317397,21321476
2000-02-16,2.5768585205078125,2.583816655892441,2.4724852118908602,2.511915242065934,33672600
2000-02-17,2.5745389461517334,2.6162880094709067,2.5536642867074075,2.558303128313866,16808772
2000-02-18,2.5095958709716797,2.5861361245375947,2.5095958709716797,2.576858440599454,18340717
2000-02-21,2.553664445877075,2.5699002647269196,2.4817627798495554,2.4933600123732966,8925338
2000-02-22,2.518872022628784,2.5861348137333438,2.4910392404911406,2.5513436443842625,11592996
2000-02-23,2.5745389461517334,2.5745389461517334,2.4933598569623983,2.5397477618880306,9405260
2000-02-24,2.5049567222595215,2.572219283650696,2.493359746541696,2.551344625130823,11082867
2000-02-25,2.5211923122406006,2.5606220772428174,2.4933595219114215,2.5119146302743927,9944867
2000-02-28,2.5072755813598633,2.5420667580631457,2.4887204745356892,2.528150236267948,9537525
2000-02-29,2.5281505584716797,2.574538714798253,2.5072759009031946,2.518872876092474,7498301
2000-03-01,2.5235114097595215,2.5443860647841596,2.4979981696800078,2.5397472241598593,9141201
2000-03-02,2.5629405975341797,2.5698989846964486,2.530469231577516,2.537427363170418,14128833
2000-03-03,2.537428617477417,2.6093300276648357,2.528150933721139,2.586136073843635,16796144
2000-03-06,2.5281505584716797,2.5791773004184,2.5281505584716797,2.5791773004184,12355814
2000-03-07,2.518872022628784,2.5629406156441665,2.509594598962482,2.53278854148229,10034784
2000-03-08,2.5397489070892334,2.562942870010467,2.504957962707383,2.5072772567716686,9208349
2000-03-09,2.5583035945892334,2.5861363937313033,2.528151246436435,2.5420677737922324,14804511
2000-03-10,2.595414638519287,2.595414638519287,2.5443878666549726,2.5838176565305613,59945035
2000-03-13,2.5930941104888916,2.593094110488891,2.593094110488891,2.593094110488891,0
2000-03-14,2.618607521057129,2.618607521057129,2.565261226690869,2.6093298379753076,23476575
2000-03-15,2.6394827365875244,2.6557183020488213,2.5745394524642204,2.581497588457566,33445529
2000-03-16,2.6835520267486572,2.690510164478165,2.6510803765848303,2.6626773579905407,16516306
2000-03-17,2.7508134841918945,2.783285117918043,2.6951476438260236,2.7160225575865056,24520456
2000-03-20,2.7484946250915527,2.780966008373007,2.736897392156636,2.736897392156636,20072443
2000-03-21,2.7137038707733154,2.7531339105090686,2.6557187136562894,2.727620656056015,11023983
2000-03-22,2.685870409011841,2.7484946495963185,2.660356905238759,2.713703206050882,12947772
2000-03-23,2.6394827365875244,2.718342548267049,2.63252434502465,2.690509493154608,10456218
2000-03-24,2.6742730140686035,2.6974669653854675,2.6209267215842442,2.637162538619942,5547595
2000-03-27,2.648759603500366,2.674273104150004,2.6209268098687044,2.6464403105183423,6323555
2000-03-28,2.695148229598999,2.7113840499908237,2.632524241415026,2.6371630837511923,7847503
2000-03-29,2.6696338653564453,2.699786203052729,2.6464399167097263,2.6696338653564453,5076510
2000-03-30,2.6348443031311035,2.6626771069950874,2.6139696363407237,2.644121734039386,8482743
2000-03-31,2.6046910285949707,2.632523822614616,2.6046910285949707,2.6116491632075127,25821725
2000-04-03,2.609330177307129,2.6371629746026497,2.581497380011608,2.6046913351629573,7839585
2000-04-04,2.6371617317199707,2.6905080078818164,2.6162870796940845,2.6186066274577318,21091401
2000-04-05,2.5930941104888916,2.667315066584034,2.565261315845584,2.6418015650070505,12807044
2000-04-06,2.518872022628784,2.5977317849932478,2.516552730604551,2.5977317849932478,21512475
2000-04-07,2.569899797439575,2.57685793123302,2.5327893245921222,2.549025140489792,11061083
2000-04-10,2.616288185119629,2.6186077338633247,2.5467060674901947,2.576858412171765,8624985
2000-04-11,2.5768585205078125,2.6186078439545937,2.5745392272361056,2.5745392272361056,8956274
2000-04-12,2.6000523567199707,2.6348435431926944,2.569900267717738,2.6186077243239554,7841431
2000-04-13,2.6626765727996826,2.674273550785586,2.5907751559453724,2.5954137426841197,11700748
2000-04-14,2.620927333831787,2.6905094596062,2.590775241190241,2.6557182689342307,11107265
2000-04-17,2.581498384475708,2.5930953665637824,2.4887222722015063,2.5281520624148803,27652226
2000-04-18,2.560622453689575,2.611649200866464,2.521192682890639,2.597732931440713,9282542
2000-04-19,2.530470609664917,2.5791778129104066,2.5304706096649174,2.5745392263685556,15705839
2000-04-20,2.6046910285949707,2.6186075533895323,2.5281507811485766,2.5443865989574928,22860411
2000-04-21,2.5583035945892334,2.5583035945892334,2.5583035945892334,2.5583035945892334,0
2000-04-24,2.5583035945892334,2.5583035945892334,2.5583035945892334,2.5583035945892334,0
2000-04-25,2.6371617317199707,2.644119863872137,2.5629408035322387,2.5814961633638656,11835006
2000-04-26,2.6557180881500244,2.6789122988756,2.6232467042732353,2.664995772440254,8248167
2000-04-27,2.5907750129699707,2.6557180349931575,2.567580802708651,2.6557180349931575,9681403
2000-04-28,2.6603567600250244,2.667315150582095,2.5930941921496147,2.609330010833627,24653673
2000-05-01,2.5583035945892334,2.5583035945892334,2.5583035945892334,2.5583035945892334,0
2000-05-02,2.7256851196289062,2.7256851196289067,2.6534044616455823,2.669725660202857,8099687
2000-05-03,2.6114346981048584,2.7163582576680985,2.6067713888259947,2.683715349633536,9926485
2000-05-04,2.6659488677978516,2.6917408638857827,2.619054611302528,2.623743830264723,10449404
2000-05-05,2.614365577697754,2.694085930613808,2.6143655776977535,2.661259842152088,7258987
2000-05-08,2.6307783126831055,2.640157009455986,2.6026417056460933,2.6190547479476156,7733630
2000-05-09,2.5862300395965576,2.586230039596558,2.586230039596558,2.586230039596558,0
2000-05-10,2.4713380336761475,2.567471713856121,2.4572695957134876,2.5463691860917717,15409929
2000-05-11,2.529954671859741,2.529954671859741,2.4150633993204553,2.4385105239809657,11701615
2000-05-12,2.513542652130127,2.5534033527031683,2.4713378579615135,2.5205772581502117,6698074
2000-05-15,2.4900946617126465,2.5276104807483635,2.4619580557950336,2.518231525989434,11258936
2000-05-16,2.5182321071624756,2.5510581980353595,2.5065082818285305,2.5299556741371867,9471107
2000-05-17,2.426787853240967,2.5252663813857414,2.4150642866035295,2.520576903058921,15645770
2000-05-18,2.452578067779541,2.478370053320999,2.4267863405971495,2.4385098999271575,14660202
2000-05-19,2.405684232711792,2.4549233451464936,2.35644512027709,2.450233868958554,12520528
2000-05-22,2.3681695461273193,2.4432006758081375,2.3587905903274162,2.403340242838151,8095259
2000-05-23,2.379892110824585,2.408028708032134,2.344721428904922,2.4009946233200203,8648401
2000-05-24,2.3775479793548584,2.398650496086818,2.3541005950087106,2.3564454626228986,8304255
